Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Channel 1 mean,Nucleus: Channel 1 sum,Nucleus: Channel 1 std dev,Nucleus: Channel 1 max,Nucleus: Channel 1 min,Nucleus: Channel 1 range,Nucleus: Channel 2 mean,Nucleus: Channel 2 sum,Nucleus: Channel 2 std dev,Nucleus: Channel 2 max,Nucleus: Channel 2 min,Nucleus: Channel 2 range,Nucleus: Channel 3 mean,Nucleus: Channel 3 sum,Nucleus: Channel 3 std dev,Nucleus: Channel 3 max,Nucleus: Channel 3 min,Nucleus: Channel 3 range,Nucleus: Channel 4 mean,Nucleus: Channel 4 sum,Nucleus: Channel 4 std dev,Nucleus: Channel 4 max,Nucleus: Channel 4 min,Nucleus: Channel 4 range
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,e6d1932a-0235-4d58-abde-731631564247,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,94.06,327.42,47.779,26.4268,0.8597,9.1837,7.2702,0.5608,91.72,13758,33.1335,198,39,159,2.0467,307,1.5032,7,0,7,17.1467,2572,4.6881,30,6,24,53.78,8067,13.7747,81,11,70
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2d721bee-aa2d-44cd-b664-5d9b5ae7293c,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,22.4,333.85,242.7691,71.3562,0.5992,29.3122,11.8122,0.9345,92.2616,69473,37.4359,191,24,167,3.9827,2999,2.5182,11,0,11,19.919,14999,11.2989,52,1,51,38.9363,29319,21.6548,92,1,91
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,fed33488-50de-4628-929c-d57f68ead441,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,179.89,331.64,56.4955,27.88,0.9134,10.2367,7.1709,0.717,96.8398,17528,49.1353,212,14,198,3.1381,568,2.1493,11,0,11,7.8674,1424,6.647,41,0,41,11.8564,2146,11.1116,57,0,57
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,74a97c19-22f5-437d-b920-7378045991da,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,135.03,334.04,109.7626,47.2103,0.6189,17.9085,9.888,0.8576,113.2945,38860,62.6367,226,22,204,3.0583,1049,1.9712,12,0,12,19.8484,6808,11.3259,61,0,61,35.6647,12233,21.8267,81,1,80
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,fe7acc64-e31c-43fc-8f0d-6838adb4a316,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,150.92,333.7,57.1411,28.402,0.8901,9.8373,8.0547,0.514,83.3516,15170,45.0662,221,13,208,3.0549,556,1.8619,8,0,8,25.3681,4617,7.0907,42,7,35,48.1703,8767,9.9817,71,19,52
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4d376b8e-0b70-45f0-97fb-b57eda417054,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,48.72,336.13,87.1645,35.8915,0.8503,12.5692,9.5183,0.6543,66.8352,18246,31.7032,183,29,154,2.315,632,1.5011,8,0,8,23.3626,6378,6.8398,44,7,37,49.6081,13543,13.465,83,23,60
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2e6b76f7-eca8-4132-b43d-f083dcbccf51,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,279.01,335.79,79.0937,35.0084,0.811,12.9658,9.2841,0.6455,85.068,21267,32.9389,206,31,175,3.308,827,1.683,9,0,9,38.208,9552,9.4183,63,16,47,67.492,16873,14.595,92,27,65
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,c0a4d8dc-7566-44b4-b66d-277393e70da7,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,258.82,336.46,108.7942,43.5431,0.7211,16.8924,9.046,0.884,58.5059,19892,25.983,200,26,174,3.1706,1078,1.785,8,0,8,19.9647,6788,6.5603,38,5,33,55.7706,18962,18.0169,98,19,79
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,8216da5e-552b-46a7-8805-b698f996cca9,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,102.54,337.35,50.3617,27.2479,0.8524,9.9745,6.9278,0.6668,79.3671,12540,34.4503,203,32,171,2.0633,326,1.3762,7,0,7,35.481,5606,6.4618,53,15,38,63.0063,9955,9.8972,80,21,59
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,8b9675ed-058a-428f-aa72-116d21f8a63c,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,193.02,340.94,101.6919,39.4553,0.8209,14.9664,8.1436,0.8376,109.5475,34617,49.9582,229,24,205,3.1266,988,1.7005,9,0,9,17.3418,5480,9.7361,38,1,37,33.2215,10498,16.2456,57,1,56
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,10f41fbc-c1a5-44a2-a079-dbeed5d5a11f,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,58.52,339.58,63.2749,28.9217,0.9506,9.7633,8.2825,0.557,76.0202,15052,38.1488,215,19,196,2.2172,439,1.5142,6,0,6,16.9141,3349,5.9964,32,4,28,35.9545,7119,13.7698,56,7,49
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,fd1b3957-6922-4557-b913-5f3946a87ff7,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,87.19,339.97,143.3371,50.927,0.6945,20.0309,9.1266,0.9072,97.298,44076,60.0165,227,13,214,3.6578,1657,2.2889,11,0,11,20.9713,9500,10.4399,53,1,52,37.9007,17169,24.6042,88,1,87
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,328e85e7-161b-4e4e-bbc0-c880b80a0c1a,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,170.63,343.32,74.8969,40.9043,0.5625,15.4732,8.0298,0.8551,85.7106,20142,38.7772,210,33,177,2.4511,576,1.6923,7,0,7,29.3362,6894,7.7466,48,8,40,58.3277,13707,10.1083,86,25,61
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,17c8645a-3666-4bd7-9fe0-2ecf60c07d3c,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,179.51,340.9,56.4955,30.2694,0.7748,11.5021,7.3449,0.7992,104.3757,18892,40.7459,215,30,185,2.6575,481,1.6138,7,0,7,29.4586,5332,7.9032,49,15,34,51.2099,9269,10.5045,73,21,52
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,5ec3c1f9-2096-4586-911e-257e50de6e54,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,208.55,344.58,86.5188,34.8087,0.8973,12.9092,8.7906,0.68,71.1498,18997,36.1725,208,16,192,2.8764,768,1.72,8,0,8,19.7341,5269,8.0329,41,5,36,47.0262,12556,15.1045,77,13,64
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,5bafd799-1f3a-417a-90b1-7c217e9a431b,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,241.41,344.06,82.9676,34.255,0.8885,11.3914,9.5757,0.4784,87.7519,22991,34.5836,211,28,183,2.8397,744,1.5478,8,0,8,31.6679,8297,9.8109,58,11,47,54.9733,14403,14.9319,84,18,66
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,7799b7f8-0fc0-41a9-8f01-8530bdcc9dfc,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,154.03,344.68,94.5896,37.4971,0.8454,13.369,9.1131,0.7118,98.633,29294,40.6078,215,25,190,3.0202,897,2.251,12,0,12,27.9158,8291,8.0419,57,4,53,56.5993,16810,12.7013,80,16,64
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,a98e4722-4f1e-4fb5-9fba-706adcd16150,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,223.25,343.08,25.8265,18.7596,0.9222,6.7237,4.9566,0.6441,48.7294,4142,19.3362,122,29,93,4.1529,353,1.5,7,1,6,12.5412,1066,3.6206,21,2,19,28.1882,2396,6.391,41,12,29
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2a84052d-2d90-4b83-bd87-093f19f8d8b5,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,2.079,348.57,49.716,30.6199,0.6663,13.0003,5.0539,0.9184,80.3544,12696,29.9099,178,40,138,4.2911,678,2.5596,11,0,11,16.5823,2620,6.8135,34,3,31,38.9177,6149,23.4689,81,6,75
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,0c791607-d187-4fbf-9f2d-165d85fd6815,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,124.08,348.55,107.8257,43.9263,0.7022,16.5786,8.5835,0.8857,72.8152,24830,31.218,189,19,170,3.6276,1237,1.8784,11,0,11,12.827,4374,7.9444,43,1,42,33.607,11460,25.6028,103,2,101
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,23054569-5d8d-4636-b95f-93ec50cf4c77,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,40.22,349.94,72.9599,32.3693,0.875,13.048,7.3689,0.8105,73.7729,16894,47.1173,186,13,173,2.5066,574,1.6454,8,0,8,7.1616,1640,3.5448,19,1,18,9.4279,2159,5.6086,24,0,24
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,0f494ebe-c96b-433a-bd3f-b2a093b7bd94,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,232.01,347.06,34.8658,22.8443,0.8396,8.5636,6.1381,0.5831,84.693,9655,30.1372,192,36,156,1.807,206,1.1041,5,0,5,35.5439,4052,8.2259,59,18,41,67.114,7651,9.7125,83,38,45
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4fa46bc7-cd30-49c1-b6c8-cbe706f80fdf,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,263.42,351.6,103.6289,38.7262,0.8683,15.2703,8.5227,0.8269,112.3696,36183,62.4887,228,23,205,4.5497,1465,2.7353,12,0,12,9.5311,3069,5.1125,32,1,31,26.1584,8423,10.8586,46,1,45
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,7b4c07e9-9136-4ae7-b0a2-545dfa79df7b,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,90.13,349.65,70.3772,32.4584,0.8394,11.1308,8.5096,0.5989,102.8924,22945,43.1948,221,38,183,2.6323,587,1.6355,8,0,8,30.7623,6860,9.7709,53,7,46,68.722,15325,25.0237,104,17,87
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9f49309a-073b-462c-9318-dae04beb4951,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,140.39,350.61,115.8964,42.0964,0.8218,15.2476,10.3342,0.7372,124.0164,45390,55.0997,226,28,198,3.9454,1444,2.978,13,0,13,24.2459,8874,9.4486,45,4,41,47.1339,17251,20.8921,90,11,79
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b32ec13d-3262-4745-adfc-0c3c14a82614,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,278.24,352.1,93.2982,35.7522,0.9172,12.8123,9.6402,0.6217,100.1821,29153,39.374,214,31,183,3.1821,926,2.2814,10,0,10,34.6529,10084,10.1533,69,6,63,82.4192,23984,20.3867,112,30,82
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,dca42da8-cb28-4950-8dc1-2a53ee69f93e,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,15.59,353.15,157.2188,57.176,0.6043,23.5075,8.9052,0.9414,92.8134,45757,36.0041,191,27,164,2.3408,1154,1.524,6,0,6,24.6187,12137,8.578,50,8,42,45.5254,22444,16.5209,85,11,74
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,6233f86e-95bd-47f8-80f9-8056360b9e13,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,73.04,351.9,31.3146,21.4576,0.8547,8.2143,4.8953,0.7693,100.9223,10395,72.111,227,17,210,5.165,532,3.9608,18,0,18,11.3883,1173,10.6534,45,1,44,15.0097,1546,13.6299,50,0,50
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,6eae4d51-5b34-4231-aed8-ed1f8475edb5,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,182.64,359.55,232.7614,68.1921,0.629,24.7146,15.8266,0.7071,74.759,53976,36.637,226,18,208,3.5803,2585,2.0981,11,0,11,23.9806,17314,14.1568,62,1,61,34.5817,24968,20.4309,76,1,75
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,cab71907-ca4f-4869-87a1-7eb6088515e5,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,159.31,356.13,94.2667,36.6227,0.8832,13.727,8.5227,0.7811,92.2534,27307,36.5396,218,33,185,4.7331,1401,2.7873,12,0,12,13.5878,4022,5.3316,29,2,27,21.9088,6485,5.422,35,11,24
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,3caff412-585e-4cce-9862-872aaaf5fbf5,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,231.89,357.54,125.9042,43.1009,0.8517,14.8016,12.1355,0.5683,114.6193,45160,54.1252,228,27,201,2.7157,1070,1.9988,10,0,10,30.3909,11974,8.7125,55,8,47,60.4848,23831,18.6604,100,20,80
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,bc4895f1-1f0d-4e8e-b9f8-4df6a51d1a91,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,65.29,356.59,77.1567,32.6336,0.9104,11.9976,8.845,0.6242,74.8898,18348,33.8835,196,17,179,3.0531,748,1.7906,9,0,9,27.8327,6819,8.2913,51,3,48,50.1918,12297,14.8804,76,5,71
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,81e7b1c2-1d9c-4e92-86cc-d0e46ed7c8b2,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,82.94,357.81,73.2827,33.9527,0.7988,12.3389,8.2837,0.7278,72.5855,16985,27.1113,160,26,134,3.2778,767,1.8725,11,0,11,24.7521,5792,16.7675,60,2,58,29.0556,6799,19.7667,68,3,65
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,c23a4f4a-c921-4cf2-8fcd-1c008a09de77,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,109.67,356.22,84.5818,34.2913,0.9039,13.1843,8.9627,0.7281,72.2143,19209,33.9794,203,16,187,3.2932,876,2.0824,10,0,10,27.5677,7333,9.0706,50,5,45,51.9098,13808,20.7546,84,1,83
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,06a16131-2b4b-4298-88e5-6249932bb896,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,211.75,356.24,36.8028,22.6977,0.8977,7.8923,6.3986,0.4552,65.8793,7642,32.9677,187,28,159,2.0603,239,1.6696,6,0,6,6.7155,779,3.8871,28,1,27,24.069,2792,7.0965,39,6,33
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,a2db39dd-c858-4f35-a448-3520cc9cec9e,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,47.94,363.05,73.2827,32.5296,0.8703,11.8844,8.6455,0.6097,93.0925,21132,35.6233,184,25,159,3.0308,688,1.6969,9,0,9,34.0529,7730,13.9572,68,4,64,48.467,11002,18.3887,80,5,75
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,85bf23c9-18db-44f1-a083-583ac44b94d0,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,28.33,364.68,62.9521,28.5612,0.9698,9.4301,8.5519,0.2512,130.9848,25935,64.7739,194,9,185,2.9091,576,2.3869,11,0,11,7.2929,1444,3.8056,18,1,17,8.6364,1710,5.2053,31,1,30
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,56f979af-9321-45cd-a959-572e51954027,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,216.12,369.07,82.9676,34.0104,0.9014,12.2574,8.755,0.6784,122.7939,32172,67.3702,231,17,214,4.1412,1085,2.9954,15,0,15,15.1947,3981,7.9223,37,1,36,34.4122,9016,19.5732,73,2,71
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,85d28916-947f-4e42-b9bf-ada29f80879c,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,128.45,370.07,123.3216,45.6073,0.745,15.7187,11.0068,0.7431,79.5457,30466,29.5642,193,29,164,3.2428,1242,1.7771,9,0,9,27.3159,10462,10.8893,55,9,46,63.0653,24154,12.2465,87,32,55
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4195e48a-11f2-4e06-bc23-a2197b94e78a,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,199.38,375.74,210.486,66.7582,0.5935,22.3422,16.973,0.6438,91.3824,60221,40.4284,220,26,194,2.4279,1600,1.6127,8,0,8,28.2777,18635,9.3833,56,5,51,50.7011,33412,20.0313,90,8,82
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,7b98af0c-e5c1-4afd-b863-91c80e23f861,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,114.48,371.29,103.306,37.6675,0.915,12.4315,11.2777,0.3984,101.819,33193,51.7989,224,24,200,2.908,948,1.6946,7,0,7,27.2761,8892,9.9623,60,5,55,48.2423,15727,19.6312,84,1,83
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,8f1581f6-b9e1-4248-9903-9431bc88bea7,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,37.18,372.35,103.6289,39.6049,0.8302,13.4454,10.7023,0.5306,118.1196,38507,55.2182,191,28,163,4.3067,1404,2.4741,11,0,11,19.9847,6515,12.4987,56,1,55,40.5828,13230,24.8397,94,1,93
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,e79d1123-d99c-46f1-b104-0678c47ec656,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,102.97,373.62,70.7001,33.7988,0.7777,11.8673,8.7812,0.6933,73.7857,16528,38.1765,194,24,170,2.8705,643,1.7859,8,0,8,25.1205,5627,9.9946,47,4,43,60.375,13524,31.8097,104,1,103
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,667ed03e-34cb-404b-8f73-53cc5b8bc57c,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,143.26,373.37,113.6366,42.0009,0.8095,15.5166,9.1316,0.8123,102.0084,36315,37.8926,221,38,183,3.8624,1375,2.0156,9,0,9,21.9719,7822,11.4582,49,1,48,52.264,18606,20.0509,89,10,79
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,abb9535a-1aa9-42df-9372-f97830f6a249,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,158.52,374.79,101.6919,37.4756,0.9099,13.453,10.4154,0.5445,97.8176,31106,41.4993,227,26,201,3.2013,1018,1.9643,9,0,9,37.1384,11810,11.3898,70,12,58,56.261,17891,14.5946,84,19,65
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b8f8ce3f-f463-496f-b3fe-9a0057dd6567,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,253.24,374.16,174.9746,54.205,0.7484,20.3448,11.3163,0.8627,88.369,47896,40.8783,227,23,204,2.8911,1567,1.8664,9,0,9,24.9188,13506,9.981,60,2,58,51.6827,28012,18.2986,93,18,75
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,f236db86-8635-4e6f-82f9-c801710e16e7,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,66.11,373.18,64.2434,29.4408,0.9314,9.8946,8.3647,0.429,82.7562,16634,33.2133,184,32,152,2.5721,517,1.5382,7,0,7,35.3433,7104,11.139,68,6,62,69.408,13951,21.3177,101,4,97
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,5b11dafb-30e2-45db-a5ad-00d5ebce24b7,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,230.99,375.32,109.4398,41.7253,0.7899,16.3579,9.4326,0.8244,101.4737,34704,49.2229,227,26,201,4.6754,1599,1.6629,10,1,9,10.655,3644,5.1855,28,1,27,22.1374,7571,14.4874,60,3,57
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,12d87f90-9386-4399-a8b1-00771968033a,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,55.27,377.06,102.0147,39.0195,0.842,13.7147,10.1048,0.6534,89.9844,28795,34.6713,186,27,159,2.7188,870,2.0239,10,0,10,25.25,8080,9.1826,54,2,52,58.4281,18697,16.4094,86,5,81
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,d5135ffd-c12d-4d67-8c94-dad11d009300,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,3.572,379.69,50.3617,29.0537,0.7497,11.7143,7.171,0.7847,48.9317,7878,22.2365,149,18,131,2.6894,433,1.6817,9,0,9,31.0124,4993,11.9979,59,8,51,43.1366,6945,12.6893,71,16,55
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,55c5f45f-9d70-4b70-b794-8948023db259,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,94.83,378.4,26.1493,20.0207,0.8198,7.199,5.3626,0.6199,34.506,2864,4.8825,49,22,27,3.012,250,1.6928,7,0,7,7.253,602,3.4881,18,1,17,6.3133,524,2.8238,14,1,13
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9d7d49fb-2874-475f-925c-8980ad5efecd,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,16.54,381.05,83.9361,34.6213,0.88,13.3059,9.0909,0.7304,50.9924,13411,28.6858,174,20,154,2.0266,533,1.4915,7,0,7,35.8517,9429,9.1023,64,12,52,46.3384,12187,10.505,69,9,60
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,005fbd3b-1a24-49ff-8131-a49bf6ca7f91,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,273.95,383.33,129.4554,48.0272,0.7053,17.7685,10.4393,0.8596,116.8507,46974,76.1384,228,15,213,3.5249,1417,2.6407,11,0,11,17.5672,7062,12.4607,63,1,62,22.3284,8976,17.1844,70,1,69
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,84d9b920-40df-437d-be13-a448e9bb8f16,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,178.99,383.82,86.196,35.7749,0.8463,13.1322,9.1743,0.7114,71.4291,19143,37.2824,223,17,206,3.597,964,2.2968,11,0,11,23.6306,6333,9.6509,46,3,43,55.3246,14827,14.0292,96,23,73
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,6a953be5-31ad-486d-8cb3-60eed21a8970,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,78.79,390.29,162.3842,54.1348,0.6963,19.3191,13.2318,0.6899,70.3042,35363,26.6973,172,27,145,2.8668,1442,1.2859,7,0,7,17.5944,8850,9.7753,45,3,42,43.0875,21673,16.1757,81,15,66
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,7c93883d-ccfa-4a66-85ee-ea5c45585fd4,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,236.02,386,54.2357,27.6594,0.8909,9.1144,8.2838,0.3761,81.2629,14221,36.8378,204,38,166,2.0514,359,1.3445,6,0,6,36.1486,6326,9.2283,61,14,47,69.6,12180,10.9697,90,39,51
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b175fdf0-8ce7-4bdb-a58c-a5f75ea8c3db,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,51.57,386.6,77.1567,33.6544,0.8561,11.8627,8.6597,0.6036,94.9877,23177,39.2325,190,40,150,3.2336,789,1.7233,8,0,8,24.0492,5868,6.3055,46,10,36,55.2418,13479,11.2299,73,15,58
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,ac50ecd6-e65a-41d7-a6f4-0aa83df4b37e,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,155.36,385.83,30.3461,21.0386,0.8615,8.4135,4.81,0.8088,63.6667,6112,12.7194,87,32,55,4.8542,466,1.8805,11,1,10,6.9896,671,4.2932,24,1,23,6.9062,663,3.6536,17,1,16
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,ab25c6e3-aec7-472e-a409-0fef22afde57,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,34.15,389.47,79.0937,33.0899,0.9077,11.2233,9.8731,0.3464,69.5458,17456,31.6155,186,28,158,2.4582,617,1.6203,8,0,8,23.5378,5908,8.682,46,4,42,58.51,14686,15.4403,92,22,70
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,1c6388da-f7d1-4abf-b9ac-4b0512db0ba1,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,103.58,390.99,92.0069,35.3455,0.9255,12.1579,10.2243,0.5324,63.1549,17936,25.8493,164,22,142,2.2852,649,1.3449,7,0,7,15.8275,4495,4.9244,30,4,26,40.7676,11578,10.7777,59,9,50
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,584f35fa-f105-4fb4-b20c-4d83256bcba9,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,141.21,395.77,199.1869,63.6543,0.6178,21.9041,16.5341,0.6144,100.5682,62654,55.2308,228,26,202,2.8186,1756,1.6976,9,0,9,22.3082,13898,8.1099,52,2,50,40.7271,25373,17.4247,83,6,77
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,8faafeec-e876-4c98-9a3f-999156a46872,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,190.94,393.35,71.3457,31.0287,0.9312,10.1055,9.4055,0.1746,79.8386,17804,34.3426,210,36,174,3.5426,790,1.9491,10,0,10,26.6996,5954,8.2235,60,7,53,53.4619,11922,10.5999,72,30,42
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4193cb9e-bea0-46cb-ac89-a68c09f85cc2,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,217.78,395.77,87.8101,35.1165,0.8948,12.1117,9.7927,0.5429,102.4568,28483,43.3031,222,28,194,3.2698,909,2.0382,9,0,9,21.2806,5916,6.6267,40,8,32,42.7266,11878,9.327,62,18,44
MAX_40720_5F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,af507990-11ed-494f-9bf9-2d889cbea7ee,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,231.06,394.57,66.1804,31.7816,0.8234,10.4289,8.5737,0.5527,103.4612,21313,37.3113,209,44,165,3.0922,637,2.2472,10,0,10,31.801,6551,9.4804,56,7,49,51.6845,10647,13.2438,73,15,58
