,ImageID,Cell Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
5,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,498.0,50.0,L50981_5M,L50981_5M,M,WT,21
6,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,524.0,60.0,L50981_5M,L50981_5M,M,WT,21
7,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,594.0,70.0,L50981_5M,L50981_5M,M,WT,21
8,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,628.0,80.0,L50981_5M,L50981_5M,M,WT,21
9,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,646.0,90.0,L50981_5M,L50981_5M,M,WT,21
0,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,196.0,0.0,L50981_5M,L50981_5M,M,WT,21
1,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,466.0,10.0,L50981_5M,L50981_5M,M,WT,21
2,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,539.0,20.0,L50981_5M,L50981_5M,M,WT,21
3,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,589.0,30.0,L50981_5M,L50981_5M,M,WT,21
4,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,590.0,40.0,L50981_5M,L50981_5M,M,WT,21
5,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,479.0,50.0,L50981_5M,L50981_5M,M,WT,21
6,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,520.0,60.0,L50981_5M,L50981_5M,M,WT,21
7,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,629.0,70.0,L50981_5M,L50981_5M,M,WT,21
8,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,605.0,80.0,L50981_5M,L50981_5M,M,WT,21
9,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,499.0,90.0,L50981_5M,L50981_5M,M,WT,21
0,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,287.0,0.0,L52184_1M,L52184_1M,M,KO,21
1,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,598.0,10.0,L52184_1M,L52184_1M,M,KO,21
2,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,593.0,20.0,L52184_1M,L52184_1M,M,KO,21
3,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,619.0,30.0,L52184_1M,L52184_1M,M,KO,21
4,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,578.0,40.0,L52184_1M,L52184_1M,M,KO,21
5,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,545.0,50.0,L52184_1M,L52184_1M,M,KO,21
6,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,575.0,60.0,L52184_1M,L52184_1M,M,KO,21
7,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,658.0,70.0,L52184_1M,L52184_1M,M,KO,21
8,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,597.0,80.0,L52184_1M,L52184_1M,M,KO,21
9,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,536.0,90.0,L52184_1M,L52184_1M,M,KO,21
0,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,257.0,0.0,L52184_1M,L52184_1M,M,KO,21
1,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,508.0,10.0,L52184_1M,L52184_1M,M,KO,21
2,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,554.0,20.0,L52184_1M,L52184_1M,M,KO,21
3,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,581.0,30.0,L52184_1M,L52184_1M,M,KO,21
4,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,601.0,40.0,L52184_1M,L52184_1M,M,KO,21
5,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,549.0,50.0,L52184_1M,L52184_1M,M,KO,21
6,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,547.0,60.0,L52184_1M,L52184_1M,M,KO,21
7,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,650.0,70.0,L52184_1M,L52184_1M,M,KO,21
8,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,619.0,80.0,L52184_1M,L52184_1M,M,KO,21
9,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,593.0,90.0,L52184_1M,L52184_1M,M,KO,21
0,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,247.0,0.0,L52184_1M,L52184_1M,M,KO,21
1,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,474.0,10.0,L52184_1M,L52184_1M,M,KO,21
2,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,563.0,20.0,L52184_1M,L52184_1M,M,KO,21
3,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,603.0,30.0,L52184_1M,L52184_1M,M,KO,21
4,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,595.0,40.0,L52184_1M,L52184_1M,M,KO,21
5,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,502.0,50.0,L52184_1M,L52184_1M,M,KO,21
6,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,536.0,60.0,L52184_1M,L52184_1M,M,KO,21
7,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,623.0,70.0,L52184_1M,L52184_1M,M,KO,21
8,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,605.0,80.0,L52184_1M,L52184_1M,M,KO,21
9,Seg_DAPI_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,549.0,90.0,L52184_1M,L52184_1M,M,KO,21
0,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,187.0,0.0,L52184_3M,L52184_3M,M,WT,21
1,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,464.0,10.0,L52184_3M,L52184_3M,M,WT,21
2,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,572.0,20.0,L52184_3M,L52184_3M,M,WT,21
3,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,594.0,30.0,L52184_3M,L52184_3M,M,WT,21
4,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,612.0,40.0,L52184_3M,L52184_3M,M,WT,21
5,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,535.0,50.0,L52184_3M,L52184_3M,M,WT,21
6,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,537.0,60.0,L52184_3M,L52184_3M,M,WT,21
7,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,594.0,70.0,L52184_3M,L52184_3M,M,WT,21
8,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,644.0,80.0,L52184_3M,L52184_3M,M,WT,21
9,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,649.0,90.0,L52184_3M,L52184_3M,M,WT,21
0,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,293.0,0.0,L52184_3M,L52184_3M,M,WT,21
1,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,548.0,10.0,L52184_3M,L52184_3M,M,WT,21
2,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,547.0,20.0,L52184_3M,L52184_3M,M,WT,21
3,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,587.0,30.0,L52184_3M,L52184_3M,M,WT,21
4,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,584.0,40.0,L52184_3M,L52184_3M,M,WT,21
5,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,512.0,50.0,L52184_3M,L52184_3M,M,WT,21
6,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,549.0,60.0,L52184_3M,L52184_3M,M,WT,21
7,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,629.0,70.0,L52184_3M,L52184_3M,M,WT,21
8,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,610.0,80.0,L52184_3M,L52184_3M,M,WT,21
9,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,614.0,90.0,L52184_3M,L52184_3M,M,WT,21
0,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,201.0,0.0,L52184_3M,L52184_3M,M,WT,21
1,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,493.0,10.0,L52184_3M,L52184_3M,M,WT,21
2,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,564.0,20.0,L52184_3M,L52184_3M,M,WT,21
3,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,546.0,30.0,L52184_3M,L52184_3M,M,WT,21
4,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,588.0,40.0,L52184_3M,L52184_3M,M,WT,21
5,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,537.0,50.0,L52184_3M,L52184_3M,M,WT,21
6,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,549.0,60.0,L52184_3M,L52184_3M,M,WT,21
7,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,576.0,70.0,L52184_3M,L52184_3M,M,WT,21
8,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,632.0,80.0,L52184_3M,L52184_3M,M,WT,21
9,Seg_DAPI_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,628.0,90.0,L52184_3M,L52184_3M,M,WT,21
