,ImageID,Cell Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
2,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,38.0,20.0,L50981_5M,L50981_5M,M,WT,21
3,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,24.0,30.0,L50981_5M,L50981_5M,M,WT,21
4,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,31.0,40.0,L50981_5M,L50981_5M,M,WT,21
5,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,22.0,50.0,L50981_5M,L50981_5M,M,WT,21
6,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,29.0,60.0,L50981_5M,L50981_5M,M,WT,21
7,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,22.0,70.0,L50981_5M,L50981_5M,M,WT,21
8,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,24.0,80.0,L50981_5M,L50981_5M,M,WT,21
9,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,26.0,90.0,L50981_5M,L50981_5M,M,WT,21
0,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,30.0,0.0,L52184_1M,L52184_1M,M,KO,21
1,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,33.0,10.0,L52184_1M,L52184_1M,M,KO,21
2,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,36.0,20.0,L52184_1M,L52184_1M,M,KO,21
3,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,22.0,30.0,L52184_1M,L52184_1M,M,KO,21
4,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,18.0,40.0,L52184_1M,L52184_1M,M,KO,21
5,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,23.0,50.0,L52184_1M,L52184_1M,M,KO,21
6,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,32.0,60.0,L52184_1M,L52184_1M,M,KO,21
7,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,22.0,70.0,L52184_1M,L52184_1M,M,KO,21
8,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,73.0,80.0,L52184_1M,L52184_1M,M,KO,21
9,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,74.0,90.0,L52184_1M,L52184_1M,M,KO,21
0,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,23.0,0.0,L52184_1M,L52184_1M,M,KO,21
1,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,33.0,10.0,L52184_1M,L52184_1M,M,KO,21
2,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,30.0,20.0,L52184_1M,L52184_1M,M,KO,21
3,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,37.0,30.0,L52184_1M,L52184_1M,M,KO,21
4,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,33.0,40.0,L52184_1M,L52184_1M,M,KO,21
5,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,36.0,50.0,L52184_1M,L52184_1M,M,KO,21
6,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,42.0,60.0,L52184_1M,L52184_1M,M,KO,21
7,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,40.0,70.0,L52184_1M,L52184_1M,M,KO,21
8,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,67.0,80.0,L52184_1M,L52184_1M,M,KO,21
9,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,111.0,90.0,L52184_1M,L52184_1M,M,KO,21
0,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,23.0,0.0,L52184_1M,L52184_1M,M,KO,21
1,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,36.0,10.0,L52184_1M,L52184_1M,M,KO,21
2,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,22.0,20.0,L52184_1M,L52184_1M,M,KO,21
3,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,28.0,30.0,L52184_1M,L52184_1M,M,KO,21
4,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,29.0,40.0,L52184_1M,L52184_1M,M,KO,21
5,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,22.0,50.0,L52184_1M,L52184_1M,M,KO,21
6,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,12.0,60.0,L52184_1M,L52184_1M,M,KO,21
7,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,26.0,70.0,L52184_1M,L52184_1M,M,KO,21
8,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,48.0,80.0,L52184_1M,L52184_1M,M,KO,21
9,Seg_Olig2_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,93.0,90.0,L52184_1M,L52184_1M,M,KO,21
0,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,0.0,L52184_3M,L52184_3M,M,WT,21
1,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,38.0,10.0,L52184_3M,L52184_3M,M,WT,21
2,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,47.0,20.0,L52184_3M,L52184_3M,M,WT,21
3,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,45.0,30.0,L52184_3M,L52184_3M,M,WT,21
4,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,43.0,40.0,L52184_3M,L52184_3M,M,WT,21
5,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,53.0,50.0,L52184_3M,L52184_3M,M,WT,21
6,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,43.0,60.0,L52184_3M,L52184_3M,M,WT,21
7,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,38.0,70.0,L52184_3M,L52184_3M,M,WT,21
8,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,41.0,80.0,L52184_3M,L52184_3M,M,WT,21
9,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,139.0,90.0,L52184_3M,L52184_3M,M,WT,21
0,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,27.0,0.0,L52184_3M,L52184_3M,M,WT,21
1,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,41.0,10.0,L52184_3M,L52184_3M,M,WT,21
2,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,38.0,20.0,L52184_3M,L52184_3M,M,WT,21
3,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,36.0,30.0,L52184_3M,L52184_3M,M,WT,21
4,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,46.0,40.0,L52184_3M,L52184_3M,M,WT,21
5,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,50.0,50.0,L52184_3M,L52184_3M,M,WT,21
6,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,59.0,60.0,L52184_3M,L52184_3M,M,WT,21
7,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,65.0,70.0,L52184_3M,L52184_3M,M,WT,21
8,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,114.0,80.0,L52184_3M,L52184_3M,M,WT,21
9,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,224.0,90.0,L52184_3M,L52184_3M,M,WT,21
0,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,8.0,0.0,L52184_3M,L52184_3M,M,WT,21
1,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,33.0,10.0,L52184_3M,L52184_3M,M,WT,21
2,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,28.0,20.0,L52184_3M,L52184_3M,M,WT,21
3,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,17.0,30.0,L52184_3M,L52184_3M,M,WT,21
4,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,28.0,40.0,L52184_3M,L52184_3M,M,WT,21
5,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,22.0,50.0,L52184_3M,L52184_3M,M,WT,21
6,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,28.0,60.0,L52184_3M,L52184_3M,M,WT,21
7,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,27.0,70.0,L52184_3M,L52184_3M,M,WT,21
8,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,33.0,80.0,L52184_3M,L52184_3M,M,WT,21
9,Seg_Olig2_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,76.0,90.0,L52184_3M,L52184_3M,M,WT,21
