,ImageID,Cell Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
3,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,267.0,30.0,L50981_5M,L50981_5M,M,WT,21
4,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,314.0,40.0,L50981_5M,L50981_5M,M,WT,21
5,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,264.0,50.0,L50981_5M,L50981_5M,M,WT,21
6,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,326.0,60.0,L50981_5M,L50981_5M,M,WT,21
7,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,415.0,70.0,L50981_5M,L50981_5M,M,WT,21
8,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,341.0,80.0,L50981_5M,L50981_5M,M,WT,21
9,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,166.0,90.0,L50981_5M,L50981_5M,M,WT,21
0,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,89.0,0.0,L52184_1M,L52184_1M,M,KO,21
1,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,385.0,10.0,L52184_1M,L52184_1M,M,KO,21
2,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,276.0,20.0,L52184_1M,L52184_1M,M,KO,21
3,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,336.0,30.0,L52184_1M,L52184_1M,M,KO,21
4,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,285.0,40.0,L52184_1M,L52184_1M,M,KO,21
5,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,311.0,50.0,L52184_1M,L52184_1M,M,KO,21
6,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,388.0,60.0,L52184_1M,L52184_1M,M,KO,21
7,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,475.0,70.0,L52184_1M,L52184_1M,M,KO,21
8,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,233.0,80.0,L52184_1M,L52184_1M,M,KO,21
9,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,228.0,90.0,L52184_1M,L52184_1M,M,KO,21
0,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,47.0,0.0,L52184_1M,L52184_1M,M,KO,21
1,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,313.0,10.0,L52184_1M,L52184_1M,M,KO,21
2,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,262.0,20.0,L52184_1M,L52184_1M,M,KO,21
3,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,283.0,30.0,L52184_1M,L52184_1M,M,KO,21
4,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,290.0,40.0,L52184_1M,L52184_1M,M,KO,21
5,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,292.0,50.0,L52184_1M,L52184_1M,M,KO,21
6,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,300.0,60.0,L52184_1M,L52184_1M,M,KO,21
7,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,372.0,70.0,L52184_1M,L52184_1M,M,KO,21
8,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,361.0,80.0,L52184_1M,L52184_1M,M,KO,21
9,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,177.0,90.0,L52184_1M,L52184_1M,M,KO,21
0,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,42.0,0.0,L52184_1M,L52184_1M,M,KO,21
1,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,302.0,10.0,L52184_1M,L52184_1M,M,KO,21
2,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,303.0,20.0,L52184_1M,L52184_1M,M,KO,21
3,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,269.0,30.0,L52184_1M,L52184_1M,M,KO,21
4,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,339.0,40.0,L52184_1M,L52184_1M,M,KO,21
5,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,313.0,50.0,L52184_1M,L52184_1M,M,KO,21
6,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,333.0,60.0,L52184_1M,L52184_1M,M,KO,21
7,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,458.0,70.0,L52184_1M,L52184_1M,M,KO,21
8,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,399.0,80.0,L52184_1M,L52184_1M,M,KO,21
9,Seg_NeuN_Stitched-L52184_1M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,187.0,90.0,L52184_1M,L52184_1M,M,KO,21
0,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,90.0,0.0,L52184_3M,L52184_3M,M,WT,21
1,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,298.0,10.0,L52184_3M,L52184_3M,M,WT,21
2,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,306.0,20.0,L52184_3M,L52184_3M,M,WT,21
3,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,270.0,30.0,L52184_3M,L52184_3M,M,WT,21
4,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,317.0,40.0,L52184_3M,L52184_3M,M,WT,21
5,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,311.0,50.0,L52184_3M,L52184_3M,M,WT,21
6,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,317.0,60.0,L52184_3M,L52184_3M,M,WT,21
7,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,385.0,70.0,L52184_3M,L52184_3M,M,WT,21
8,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,454.0,80.0,L52184_3M,L52184_3M,M,WT,21
9,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,179.0,90.0,L52184_3M,L52184_3M,M,WT,21
0,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,110.0,0.0,L52184_3M,L52184_3M,M,WT,21
1,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,352.0,10.0,L52184_3M,L52184_3M,M,WT,21
2,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,248.0,20.0,L52184_3M,L52184_3M,M,WT,21
3,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,238.0,30.0,L52184_3M,L52184_3M,M,WT,21
4,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,241.0,40.0,L52184_3M,L52184_3M,M,WT,21
5,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,269.0,50.0,L52184_3M,L52184_3M,M,WT,21
6,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,320.0,60.0,L52184_3M,L52184_3M,M,WT,21
7,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,423.0,70.0,L52184_3M,L52184_3M,M,WT,21
8,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,353.0,80.0,L52184_3M,L52184_3M,M,WT,21
9,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,139.0,90.0,L52184_3M,L52184_3M,M,WT,21
0,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,96.0,0.0,L52184_3M,L52184_3M,M,WT,21
1,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,316.0,10.0,L52184_3M,L52184_3M,M,WT,21
2,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,275.0,20.0,L52184_3M,L52184_3M,M,WT,21
3,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,270.0,30.0,L52184_3M,L52184_3M,M,WT,21
4,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,317.0,40.0,L52184_3M,L52184_3M,M,WT,21
5,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,315.0,50.0,L52184_3M,L52184_3M,M,WT,21
6,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,344.0,60.0,L52184_3M,L52184_3M,M,WT,21
7,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,414.0,70.0,L52184_3M,L52184_3M,M,WT,21
8,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,411.0,80.0,L52184_3M,L52184_3M,M,WT,21
9,Seg_NeuN_Stitched-L52184_3M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,209.0,90.0,L52184_3M,L52184_3M,M,WT,21
