#Selection name: Selection 5
#Area (µm^2): 1389450.20
Cell ID,Cluster,Transcripts,Area (µm^2)
mfenpojl-1,Cluster 33,0,136.10
oamioadm-1,Cluster 10,0,50.58
oamoihbp-1,Cluster 17,0,200.36
bakheomo-1,Cluster 22,0,155.56
oamomoii-1,Cluster 2,1,30.35
bakgniah-1,Cluster 17,2,248.86
bakdadic-1,Cluster 17,0,319.35
mfendgii-1,Cluster 28,0,108.51
ogmblnka-1,Cluster 2,0,192.50
mfcebhbb-1,Cluster 2,0,88.96
ogmcbefa-1,Cluster 6,0,219.96
bakflhob-1,Cluster 2,0,120.07
bamkomap-1,Cluster 10,1,144.64
mfchlakk-1,Cluster 1,3,92.98
bakbplki-1,Cluster 17,0,205.82
bakcaapo-1,Cluster 17,1,287.06
mghgbdlj-1,Cluster 2,0,82.27
bakfgjbb-1,Cluster 17,2,301.82
mfchigae-1,Cluster 6,2,95.46
mfemlghd-1,Cluster 10,0,145.13
mfempgno-1,Cluster 8,0,64.53
mfeillff-1,Cluster 1,0,88.42
mfeieaog-1,Cluster 6,0,24.61
bakbifio-1,Cluster 17,1,195.21
bakffogj-1,Cluster 28,4,161.61
bamkfcmf-1,Cluster 10,0,146.58
mghfcoig-1,Cluster 17,0,216.89
mfepcchg-1,Cluster 17,0,253.46
mfefigkk-1,Cluster 2,0,31.70
mffjedgl-1,Cluster 21,0,64.71
mfcfjdfa-1,Cluster 12,0,65.43
ogmckijh-1,Cluster 2,0,211.51
mfcdgleo-1,Cluster 19,0,107.34
mffcchpi-1,Cluster 28,7,191.10
balemcfe-1,Cluster 10,0,146.35
mfeikmfo-1,Cluster 22,2,184.33
bamkfgfe-1,Cluster 22,0,138.31
mffcdpap-1,Cluster 21,0,28.85
ogmcihca-1,Cluster 2,0,36.89
mffgienl-1,Cluster 10,0,152.36
balemmbe-1,Cluster 17,0,220.23
mfcehkoo-1,Cluster 34,0,114.70
balffolp-1,Cluster 17,0,190.65
mffajijm-1,Cluster 28,2,138.63
bbefcmbb-1,Cluster 28,7,209.34
oanbdcop-1,Cluster 28,0,54.96
mffcmnen-1,Cluster 10,0,74.10
bakimpic-1,Cluster 33,1,153.12
bapkhcjd-1,Cluster 13,13,215.35
bapjkplj-1,Cluster 22,1,271.39
bakkbkfg-1,Cluster 19,13,189.79
mfehkjod-1,Cluster 28,1,126.35
mfamfhkg-1,Cluster 22,1,174.53
mfehjfbf-1,Cluster 28,0,139.22
mfanecjj-1,Cluster 17,1,75.82
mfecebjh-1,Cluster 2,0,37.93
mfedlojj-1,Cluster 4,0,135.83
bakkjgne-1,Cluster 10,0,145.27
mfanafbi-1,Cluster 1,1,138.58
mfdogfnh-1,Cluster 21,0,41.63
bakjfckc-1,Cluster 22,0,159.72
bakkpdjf-1,Cluster 28,6,198.33
bakkphpl-1,Cluster 22,0,178.14
bakklpbe-1,Cluster 2,1,128.15
bakmhfbm-1,Cluster 22,2,133.26
mfehonib-1,Cluster 6,2,70.67
mfeamlcb-1,Cluster 4,0,107.16
bakmkdij-1,Cluster 3,0,83.58
mgdfepcm-1,Cluster 17,1,228.85
mgdfifdh-1,Cluster 10,1,103.90
bakmpcbl-1,Cluster 17,1,216.80
bakhgbml-1,Cluster 1,3,106.39
mfeamnep-1,Cluster 28,0,176.70
mfecaomn-1,Cluster 2,0,54.23
mfalpmea-1,Cluster 10,2,118.04
mfecfiff-1,Cluster 33,5,262.63
mfegkdol-1,Cluster 2,0,118.63
mfblamja-1,Cluster 17,0,214.45
ogmlabnh-1,Cluster 1,8,219.23
ogmbinhd-1,Cluster 2,1,76.68
mfebjaal-1,Cluster 1,1,97.63
ogmadkco-1,Cluster 1,0,91.53
baknccjb-1,Cluster 22,0,229.57
mgdgedbi-1,Cluster 10,1,119.26
mfebajoo-1,Cluster 6,1,25.24
bakmocji-1,Cluster 28,0,209.30
bakinabk-1,Cluster 28,9,165.45
oamoelgc-1,Cluster 3,0,5.28
bakihfll-1,Cluster 22,0,147.75
ogmbnecp-1,Cluster 2,1,58.93
bakimhbo-1,Cluster 28,1,170.46
mfehkgah-1,Cluster 21,0,31.16
mfboelha-1,Cluster 10,1,154.93
mfeehjgo-1,Cluster 22,0,87.42
bakhdjan-1,Cluster 19,0,276.99
mfbnimic-1,Cluster 28,5,176.15
bakdlopb-1,Cluster 12,2,235.54
bakhchcc-1,Cluster 17,1,286.06
mfbnclca-1,Cluster 6,0,34.05
mfbmkgna-1,Cluster 2,1,60.28
mfenndpc-1,Cluster 21,0,52.38
oampikgb-1,Cluster 3,0,83.13
mfbljdcm-1,Cluster 22,0,86.34
mfeonajl-1,Cluster 28,10,197.06
mfdajmlm-1,Cluster 3,0,80.47
mfcieglk-1,Cluster 10,0,160.49
mfdbgbce-1,Cluster 10,3,130.10
bajphhpl-1,Cluster 17,0,114.29
mfdcbnni-1,Cluster 33,2,219.37
mfclolhc-1,Cluster 10,0,139.13
mfdafdej-1,Cluster 3,1,69.22
mfdemfaf-1,Cluster 2,0,23.80
mfdcnhpp-1,Cluster 2,0,33.28
mfdifgaj-1,Cluster 10,0,149.15
mfdickjk-1,Cluster 10,0,106.12
bajonkmb-1,Cluster 17,1,183.06
mfdblmli-1,Cluster 10,0,134.61
mfdimlcc-1,Cluster 10,0,44.70
mfdeolmb-1,Cluster 21,0,81.42
mfcghlnm-1,Cluster 10,0,106.52
bamncalc-1,Cluster 31,0,131.95
bajocpii-1,Cluster 10,0,153.35
mfcmliii-1,Cluster 28,2,69.95
obgdafja-1,Cluster 10,0,177.01
bamlpadc-1,Cluster 10,0,103.81
mfdbmdbi-1,Cluster 10,0,89.36
bamkbcjn-1,Cluster 28,0,169.38
bamncjfi-1,Cluster 10,0,191.19
bamjlpgl-1,Cluster 10,0,149.69
mfcnjdhk-1,Cluster 17,0,174.57
mfcnpgkk-1,Cluster 10,0,135.78
mfclpbpl-1,Cluster 19,1,301.69
bamjipce-1,Cluster 10,0,146.67
oammleba-1,Cluster 10,0,75.19
mfchalpp-1,Cluster 10,0,129.19
oifjnmkn-1,Cluster 1,0,8.90
bammlgnb-1,Cluster 10,0,157.96
mfcnlbli-1,Cluster 8,0,79.02
mjepbojl-1,Cluster 1,4,106.93
mjepfanh-1,Cluster 10,0,90.13
mfcpnlhg-1,Cluster 10,0,107.43
balnmcan-1,Cluster 10,0,186.27
baijneee-1,Cluster 31,1,197.47
baikebeb-1,Cluster 10,0,170.56
oamlejff-1,Cluster 10,3,64.89
balnmgkc-1,Cluster 10,0,143.55
baijfjkh-1,Cluster 35,3,222.35
mfdfcgod-1,Cluster 17,1,107.61
oamlfbfo-1,Cluster 10,1,181.35
obgeeogf-1,Cluster 22,0,74.73
balmnean-1,Cluster 10,0,154.03
oammnoep-1,Cluster 10,0,100.65
mfdfagng-1,Cluster 3,0,43.03
mfdfikdg-1,Cluster 10,0,107.34
bammfkfo-1,Cluster 10,0,149.24
baikhhjp-1,Cluster 10,0,165.05
mjfdfdpl-1,Cluster 10,0,105.44
bammlmlc-1,Cluster 10,0,213.27
balofgdh-1,Cluster 10,0,155.83
oamimmjj-1,Cluster 10,0,94.42
mjepldlc-1,Cluster 10,0,155.97
mfcokopb-1,Cluster 10,0,126.71
bampjfjl-1,Cluster 17,0,143.51
mfanilff-1,Cluster 28,1,226.28
oamijpjl-1,Cluster 19,0,120.84
bbkbppai-1,Cluster 28,0,160.80
banbccjm-1,Cluster 10,0,166.58
banapchp-1,Cluster 10,0,137.86
mfanlnbi-1,Cluster 8,0,60.96
oamhncpl-1,Cluster 22,4,215.21
obeolokb-1,Cluster 10,0,67.55
mfbhmjdb-1,Cluster 17,0,126.39
banckchh-1,Cluster 17,0,164.32
mfanhiij-1,Cluster 10,3,212.91
bancikpm-1,Cluster 2,0,172.54
mfaoeghb-1,Cluster 14,0,115.28
bamphomg-1,Cluster 10,0,124.90
banfapje-1,Cluster 1,1,109.32
mfddkpgc-1,Cluster 17,0,103.72
banbpgmj-1,Cluster 10,0,134.11
bajkdddg-1,Cluster 22,1,226.68
mfbcejbe-1,Cluster 6,0,53.74
bajlagke-1,Cluster 17,0,147.89
oamlabdh-1,Cluster 10,0,98.21
mfbioflp-1,Cluster 10,0,124.04
bajloehg-1,Cluster 10,0,160.08
bakalenf-1,Cluster 10,0,121.06
bancdgfi-1,Cluster 10,0,159.72
mfapgefi-1,Cluster 19,1,124.54
mfbejcmi-1,Cluster 17,1,182.79
bajnilea-1,Cluster 10,0,149.47
mfcjdjpf-1,Cluster 10,0,128.11
mfbeicne-1,Cluster 10,0,113.03
mfbfnfin-1,Cluster 10,0,110.81
bakapdlh-1,Cluster 10,0,141.52
mfbfllfa-1,Cluster 17,0,199.18
mfbgdaje-1,Cluster 17,0,135.24
mfaphdei-1,Cluster 21,0,20.18
mfbffcfk-1,Cluster 33,0,153.98
mfbgedng-1,Cluster 10,0,135.65
bajnohll-1,Cluster 10,0,143.87
mfbehncj-1,Cluster 10,1,213.41
mfdegdma-1,Cluster 6,0,42.58
mfbokkgo-1,Cluster 2,1,70.17
mfclhmki-1,Cluster 1,3,95.55
mfddnckm-1,Cluster 1,2,72.70
mfckpppd-1,Cluster 10,0,204.96
mfckenlc-1,Cluster 17,2,134.29
ogmajnim-1,Cluster 1,1,206.64
mfcakmbf-1,Cluster 10,0,51.57
mfcjlapm-1,Cluster 3,0,63.81
mfbpfdfl-1,Cluster 6,0,55.68
mfdbgaim-1,Cluster 17,0,181.84
mfcinmji-1,Cluster 10,0,138.22
mfckoeme-1,Cluster 21,0,34.59
mfcpppop-1,Cluster 10,1,162.97
mfckcdgc-1,Cluster 2,0,46.83
mfbodpln-1,Cluster 28,2,133.75
mfcklken-1,Cluster 2,0,39.29
mjelnmmh-1,Cluster 3,3,142.69
mjeofdhl-1,Cluster 8,0,65.79
mjemilol-1,Cluster 14,0,119.80
mjhkejna-1,Cluster 34,0,134.25
mjelkfii-1,Cluster 14,0,55.99
mjiopipa-1,Cluster 1,0,20.64
mjjdjacg-1,Cluster 1,1,76.45
mjjdggca-1,Cluster 3,0,82.82
mjjakfoi-1,Cluster 14,0,86.02
mjhlokdf-1,Cluster 1,0,135.83
mjhlkbod-1,Cluster 3,0,22.76
mjelflii-1,Cluster 3,0,58.39
banhjlaf-1,Cluster 31,0,126.30
mjfdkpee-1,Cluster 3,0,52.20
mjfdofla-1,Cluster 3,0,119.21
mjflcjop-1,Cluster 34,0,112.44
mjkhmlda-1,Cluster 6,1,8.04
mjfidamb-1,Cluster 10,0,194.80
bainbncg-1,Cluster 10,0,188.93
bailnffg-1,Cluster 3,0,76.99
mjfigajb-1,Cluster 1,1,55.59
mjfjkknp-1,Cluster 3,0,94.02
mjfehdlm-1,Cluster 1,0,42.99
mjfjbolb-1,Cluster 6,0,50.67
mjfbpfha-1,Cluster 10,0,132.35
mjekkmik-1,Cluster 3,0,33.33
mjekiaeg-1,Cluster 1,0,56.22
obghinjh-1,Cluster 3,0,34.73
baindnkl-1,Cluster 3,0,122.10
mjekdfkg-1,Cluster 8,0,106.98
mjfimbbn-1,Cluster 3,1,55.09
mjfiedpg-1,Cluster 31,0,133.26
mjfdjmhj-1,Cluster 10,0,132.44
mjfdjbao-1,Cluster 2,0,41.91
mjfelmni-1,Cluster 2,0,24.16
banibncf-1,Cluster 10,0,136.64
mjfebcnb-1,Cluster 3,0,56.45
mjfgcoch-1,Cluster 21,0,23.57
mjekjddn-1,Cluster 6,0,32.29
mjelpaaf-1,Cluster 1,0,82.55
mjelbjim-1,Cluster 2,0,63.26
mkcgpoaf-1,Cluster 3,0,140.21
mjehidif-1,Cluster 1,3,130.68
bamgakln-1,Cluster 10,0,142.51
mjejbbog-1,Cluster 17,0,121.97
bamemimj-1,Cluster 10,0,171.14
mjajblpl-1,Cluster 34,0,126.84
banfkmdk-1,Cluster 10,0,155.47
bameogod-1,Cluster 2,0,120.07
banfhmna-1,Cluster 10,0,169.79
mjaiebak-1,Cluster 1,1,85.66
mjabhahh-1,Cluster 10,0,242.62
mkcpgofi-1,Cluster 8,0,92.07
mjajoifl-1,Cluster 8,0,99.71
mjajpbad-1,Cluster 8,0,49.85
mjanefbc-1,Cluster 1,3,62.27
mjagimge-1,Cluster 2,0,37.75
mjaibnjm-1,Cluster 3,0,82.91
mjahhifk-1,Cluster 21,0,48.90
mjegpmpa-1,Cluster 3,0,103.45
bangijec-1,Cluster 10,0,135.20
mjlaekoh-1,Cluster 2,0,51.03
mjjmklcm-1,Cluster 1,6,270.31
mjjmjeap-1,Cluster 6,0,77.44
obifgbok-1,Cluster 6,0,21.77
mjjkbpfb-1,Cluster 1,0,39.56
bamjnkjm-1,Cluster 17,0,106.39
mjefijgo-1,Cluster 1,3,139.58
mjjjklec-1,Cluster 3,4,219.41
mjefkhjj-1,Cluster 1,0,42.85
obgcdmfc-1,Cluster 10,2,232.92
bangcggh-1,Cluster 10,0,131.36
mjegafco-1,Cluster 14,0,103.50
mjecoekl-1,Cluster 14,0,83.04
bangnbfp-1,Cluster 10,0,183.38
obgcbebp-1,Cluster 3,0,25.15
bangmgjf-1,Cluster 10,0,155.16
obgdaecm-1,Cluster 10,0,113.93
banhagdj-1,Cluster 10,0,127.88
mjecnhej-1,Cluster 3,0,45.52
obgcdbhj-1,Cluster 1,1,20.82
banikkoc-1,Cluster 10,0,190.92
mjeddbll-1,Cluster 3,0,62.36
mjefekdj-1,Cluster 2,0,44.25
bamjihjj-1,Cluster 17,0,150.05
mjjkohol-1,Cluster 14,0,127.52
mjefhfda-1,Cluster 14,0,68.32
mjkldjaf-1,Cluster 14,0,74.96
bangbdoi-1,Cluster 10,0,190.11
oihbmlmd-1,Cluster 3,0,26.55
mjkkmkdg-1,Cluster 14,0,49.31
mjejnjfl-1,Cluster 10,0,126.57
bamnjagf-1,Cluster 17,0,144.14
mkchngah-1,Cluster 1,0,69.63
bamdadga-1,Cluster 10,0,196.52
bamcflee-1,Cluster 10,0,192.41
obfdgabg-1,Cluster 1,0,70.76
mjbdnkjf-1,Cluster 1,1,53.42
mjaldekh-1,Cluster 10,0,147.93
mjafabgc-1,Cluster 1,1,73.42
mjakjjol-1,Cluster 2,0,56.90
mjajphpg-1,Cluster 10,0,155.16
mjaanmdo-1,Cluster 22,0,67.10
mjabodef-1,Cluster 10,0,183.47
mjabnahk-1,Cluster 10,0,43.58
bampgffc-1,Cluster 17,0,177.87
mjbdmfnl-1,Cluster 6,0,65.52
bamopjlb-1,Cluster 17,0,114.61
ogofhnfp-1,Cluster 3,0,185.37
mjanegpm-1,Cluster 3,0,61.68
bamdpicf-1,Cluster 10,0,193.04
ogofmjib-1,Cluster 2,0,184.55
mjadbdmd-1,Cluster 10,0,141.79
mjbecnoh-1,Cluster 3,0,58.43
mjagjfad-1,Cluster 34,0,166.08
mjaaeada-1,Cluster 17,0,93.25
bamdaekg-1,Cluster 10,0,177.51
obibkoen-1,Cluster 34,0,29.49
mjbcilef-1,Cluster 10,0,138.04
bampecih-1,Cluster 10,0,140.75
mkcfpanc-1,Cluster 8,0,66.38
mkcjelgk-1,Cluster 3,0,39.74
mkcjkkca-1,Cluster 34,0,82.73
bamhdlpn-1,Cluster 10,0,224.97
bampbegl-1,Cluster 3,0,103.09
bandfdeg-1,Cluster 10,0,129.24
obeoohei-1,Cluster 10,0,49.45
mjabkojk-1,Cluster 10,0,139.58
mjancefe-1,Cluster 2,0,19.73
mjamgepa-1,Cluster 6,0,35.72
mkcjbckc-1,Cluster 8,0,63.08
mjamfkce-1,Cluster 34,0,47.28
obicdemh-1,Cluster 1,0,8.26
bamckhop-1,Cluster 10,0,124.50
mjadpenh-1,Cluster 10,0,142.20
mkcjlfic-1,Cluster 34,0,85.03
bamhonen-1,Cluster 10,0,163.15
bamhinnn-1,Cluster 10,1,210.56
bamifpbf-1,Cluster 10,0,179.27
mfciajgd-1,Cluster 2,0,29.71
mjehagaf-1,Cluster 15,0,158.45
mkdcgnfp-1,Cluster 3,0,60.28
mjafplbm-1,Cluster 3,0,87.92
mjagdbbj-1,Cluster 8,0,90.99
obeonkeh-1,Cluster 34,0,71.17
ogofcpik-1,Cluster 1,0,126.57
bamgnmda-1,Cluster 14,0,119.44
banejhpp-1,Cluster 10,0,145.13
mjamcojl-1,Cluster 10,0,202.12
mkckjdgg-1,Cluster 14,0,93.38
mkcjmldm-1,Cluster 3,0,65.07
mkdcegpb-1,Cluster 1,0,54.73
mkdabgml-1,Cluster 8,1,76.68
mkcpfkhm-1,Cluster 23,1,84.31
mkddjbcn-1,Cluster 2,0,48.68
mkddekpe-1,Cluster 30,0,56.17
mkdeoacp-1,Cluster 1,0,69.59
mkcohgon-1,Cluster 1,2,91.31
obiffgim-1,Cluster 1,0,19.91
mkdbbjeo-1,Cluster 1,1,39.33
mkcidlgm-1,Cluster 14,0,89.05
aofoiink-1,Cluster 1,0,75.23
albbfaje-1,Cluster 9,0,177.64
mgacpocd-1,Cluster 13,5,87.24
mgjlehgd-1,Cluster 9,1,152.27
bbhjdegf-1,Cluster 9,2,163.78
mikninhd-1,Cluster 2,1,248.04
mikmpbec-1,Cluster 1,0,103.18
mikmnibk-1,Cluster 1,4,102.69
mikjmggi-1,Cluster 2,0,94.92
mgnbephl-1,Cluster 1,1,114.61
midckjen-1,Cluster 7,0,38.43
mgmkfmil-1,Cluster 9,0,203.20
midccmae-1,Cluster 1,2,84.44
midbmlkp-1,Cluster 7,0,48.72
bbifafaf-1,Cluster 9,1,210.38
obdhpckf-1,Cluster 9,0,83.81
bbhgfmhh-1,Cluster 9,0,155.83
obdhpbcj-1,Cluster 4,0,83.31
mgocpanl-1,Cluster 9,0,121.92
mgmmcado-1,Cluster 9,0,146.26
ognmhhcl-1,Cluster 1,2,250.62
mikfjkch-1,Cluster 2,1,117.59
mikhejpj-1,Cluster 1,1,90.99
bbibbigp-1,Cluster 9,0,210.61
obeegnhg-1,Cluster 1,0,40.82
mikfakcg-1,Cluster 9,0,145.67
midemhgl-1,Cluster 7,2,38.61
middhlkf-1,Cluster 1,1,72.66
mikjilge-1,Cluster 7,2,264.89
bbibmhom-1,Cluster 1,5,101.15
mifplfoh-1,Cluster 2,0,67.69
mgnbojde-1,Cluster 21,1,64.08
bbbbaibh-1,Cluster 13,0,149.47
ogmmiagn-1,Cluster 2,0,61.28
mifomckm-1,Cluster 2,1,161.61
mifpdbcm-1,Cluster 6,0,59.38
mgocipjb-1,Cluster 6,0,39.65
mikflbkf-1,Cluster 2,0,117.36
mifpdode-1,Cluster 2,0,83.99
mifmgcnk-1,Cluster 9,0,106.16
migdcfkk-1,Cluster 9,0,198.19
mgoeogkg-1,Cluster 8,0,123.68
midekppb-1,Cluster 7,2,129.28
middgcom-1,Cluster 8,0,63.72
middddih-1,Cluster 7,0,37.30
mikhoenl-1,Cluster 8,0,83.13
miklmdpd-1,Cluster 6,0,17.48
midddcnk-1,Cluster 7,1,50.21
mikmgfeb-1,Cluster 6,0,42.45
midgpojm-1,Cluster 7,0,44.48
midgmbol-1,Cluster 7,0,43.67
mifmhgdn-1,Cluster 8,0,73.56
mgmmbgkc-1,Cluster 2,0,60.46
midinhce-1,Cluster 7,0,31.25
mifmocma-1,Cluster 9,0,153.80
mikfjajc-1,Cluster 11,0,152.76
mgmlmdkd-1,Cluster 9,0,166.40
bbialeea-1,Cluster 9,0,163.92
bbicogbi-1,Cluster 9,0,221.31
mgmlkpji-1,Cluster 2,0,47.32
midcihkm-1,Cluster 7,0,106.84
mgnhdhpa-1,Cluster 9,0,154.34
mikfffik-1,Cluster 9,0,48.50
mikdjoko-1,Cluster 31,0,137.68
midanidc-1,Cluster 7,0,14.50
mglalibj-1,Cluster 9,3,169.16
midaaick-1,Cluster 7,0,26.24
mglapndb-1,Cluster 31,0,67.87
micpalbf-1,Cluster 7,0,101.15
micnnlej-1,Cluster 7,0,75.37
mgmidbmc-1,Cluster 9,2,200.31
obeednnn-1,Cluster 7,1,89.32
mgmjmejk-1,Cluster 9,0,179.95
micnnfof-1,Cluster 7,0,16.39
midbldhf-1,Cluster 7,0,73.65
mgmiimef-1,Cluster 9,1,165.54
bbhllged-1,Cluster 9,0,160.03
midbiajp-1,Cluster 7,0,44.25
bbhgnnad-1,Cluster 7,2,214.54
bbhifioe-1,Cluster 9,2,197.24
mglifhcg-1,Cluster 2,0,71.35
milaamde-1,Cluster 2,0,16.30
mikilglm-1,Cluster 2,0,58.48
mikoelpj-1,Cluster 1,5,90.18
oigmfgfh-1,Cluster 1,0,227.00
bbhmncoh-1,Cluster 4,0,178.91
mglhhdmm-1,Cluster 2,0,48.63
mglhlbof-1,Cluster 9,0,128.02
obabbicm-1,Cluster 13,0,132.08
migbhhne-1,Cluster 9,0,121.88
mifpmlcg-1,Cluster 2,0,34.27
mifpolhj-1,Cluster 6,0,45.61
mglhmhfg-1,Cluster 9,0,160.85
bbhgfgik-1,Cluster 24,0,115.15
mglfofpo-1,Cluster 9,0,119.75
migaaadj-1,Cluster 6,0,42.81
bbhgoafn-1,Cluster 24,0,126.35
migbmckh-1,Cluster 24,0,85.26
bbhgoohf-1,Cluster 9,0,180.76
migbpgfp-1,Cluster 2,0,57.44
mglgllog-1,Cluster 9,0,143.46
bbhlnhbg-1,Cluster 9,0,165.86
mglgapml-1,Cluster 8,0,65.70
oigmhjfc-1,Cluster 6,0,92.66
bbhhkeko-1,Cluster 9,0,237.88
mglibica-1,Cluster 8,0,113.97
mgmkfaai-1,Cluster 2,0,72.61
mikdaabn-1,Cluster 8,0,14.27
mglemobg-1,Cluster 21,0,44.25
mifliipj-1,Cluster 9,1,158.05
mikppnhg-1,Cluster 31,0,181.80
mgnccjea-1,Cluster 9,0,144.73
midcicoa-1,Cluster 7,0,91.67
mikmkega-1,Cluster 7,1,70.26
mifocmap-1,Cluster 9,0,133.03
mifnmppa-1,Cluster 9,0,131.13
mgmkknem-1,Cluster 2,0,87.96
mikjpmkm-1,Cluster 21,0,77.13
mgnaegdg-1,Cluster 9,0,83.45
ognoglmk-1,Cluster 1,0,28.85
bbhncdca-1,Cluster 13,2,206.00
bbiggeib-1,Cluster 13,22,141.70
mgkckjki-1,Cluster 13,9,104.58
oappagdi-1,Cluster 13,3,53.78
mgkbbbfb-1,Cluster 13,2,95.55
mgnegohe-1,Cluster 9,3,201.98
mgkbfmnd-1,Cluster 2,1,67.96
bbiiaekn-1,Cluster 13,12,123.82
mgnffbad-1,Cluster 13,0,127.30
bbihjmga-1,Cluster 13,9,171.32
mgekfgih-1,Cluster 2,0,45.83
bbiaeiab-1,Cluster 13,20,165.36
mgbjbnbb-1,Cluster 13,10,122.28
mgbjkdee-1,Cluster 13,4,94.78
mgejaojj-1,Cluster 6,1,36.85
bbhonpao-1,Cluster 13,2,177.87
mgeipmof-1,Cluster 2,3,78.62
bbihbpgp-1,Cluster 13,8,146.40
mgemnpbi-1,Cluster 13,9,198.78
mgneekoh-1,Cluster 22,2,90.09
oaomfhke-1,Cluster 19,0,14.09
mgekjmfc-1,Cluster 13,1,90.94
bbidpfnp-1,Cluster 22,0,179.00
mgepbgbi-1,Cluster 13,10,103.54
mgfafobo-1,Cluster 13,12,136.06
bbiffiem-1,Cluster 13,14,140.80
mgelninl-1,Cluster 9,0,164.55
mgnfnbld-1,Cluster 13,1,161.52
mgeofkbb-1,Cluster 13,10,149.38
bbifikla-1,Cluster 13,8,134.61
bbifllho-1,Cluster 13,13,149.87
bbiflkde-1,Cluster 13,16,140.89
mgneopld-1,Cluster 2,0,38.43
oapcogdk-1,Cluster 13,4,106.66
mgejokkk-1,Cluster 3,0,86.79
bbidfiph-1,Cluster 9,1,203.70
mgelocol-1,Cluster 9,6,169.74
bbicagfk-1,Cluster 13,5,175.43
mgnicapm-1,Cluster 9,0,166.45
mgejipal-1,Cluster 13,0,101.29
mgeobfbj-1,Cluster 13,16,93.43
bbhocmlf-1,Cluster 13,8,173.72
bbhonobl-1,Cluster 9,0,195.39
mgejokga-1,Cluster 1,2,78.39
mgebfepf-1,Cluster 13,16,117.54
oapbdleb-1,Cluster 19,3,40.41
oapchefo-1,Cluster 6,0,45.34
bbjlpibf-1,Cluster 22,3,220.63
mgejmfib-1,Cluster 13,3,107.25
bbhoblel-1,Cluster 22,0,192.32
oapdafge-1,Cluster 13,10,65.75
mgdpnbcf-1,Cluster 1,1,123.59
mgnhibfj-1,Cluster 2,0,69.27
bbjknjfd-1,Cluster 13,8,159.36
mgfoffbj-1,Cluster 13,7,117.41
mgfnchbn-1,Cluster 19,1,54.37
obadngee-1,Cluster 1,0,40.60
mgnhjepm-1,Cluster 13,10,191.01
mgkgfhlm-1,Cluster 9,0,124.54
mgkejpea-1,Cluster 1,0,19.87
mgkegnbc-1,Cluster 13,9,126.57
mgmjljjg-1,Cluster 1,1,71.21
mgkjegcj-1,Cluster 7,0,169.83
mgkdpnji-1,Cluster 1,10,76.00
mgknmbjc-1,Cluster 35,0,54.77
mgaajeaa-1,Cluster 2,0,15.53
mgkkjnll-1,Cluster 7,0,151.36
mgkkjmck-1,Cluster 7,0,66.38
mgknidgl-1,Cluster 2,0,77.67
mgjkcoaa-1,Cluster 13,4,73.33
mgkkacko-1,Cluster 1,1,30.89
bbhdadnb-1,Cluster 9,0,173.72
mglcbjkb-1,Cluster 9,4,172.95
bbgpdffm-1,Cluster 13,12,146.26
bbhdlodj-1,Cluster 9,1,206.95
mgklcjad-1,Cluster 7,0,92.93
mgkldjac-1,Cluster 2,0,25.15
mgmgplam-1,Cluster 31,0,112.03
oappcdgm-1,Cluster 21,0,10.12
bbhdpmgn-1,Cluster 13,13,180.72
mgkmcgid-1,Cluster 7,0,67.15
mgkmheea-1,Cluster 21,1,202.53
mgkldjoc-1,Cluster 35,0,79.38
oappccmb-1,Cluster 19,4,98.21
mgknidci-1,Cluster 21,0,78.21
mgabcnck-1,Cluster 6,2,23.03
mgjknajo-1,Cluster 13,1,166.85
bbhfcmjp-1,Cluster 9,4,145.00
mgaalkdg-1,Cluster 13,8,140.35
mgmhhagf-1,Cluster 9,3,175.66
bbhcgihi-1,Cluster 9,0,193.54
bbgnlmco-1,Cluster 13,11,177.19
mgjlcpln-1,Cluster 9,1,84.44
bbheiblm-1,Cluster 9,5,174.03
mgkfiacm-1,Cluster 6,0,50.03
mgkfmljm-1,Cluster 13,3,61.01
mgkekjff-1,Cluster 3,0,122.60
bbgojeop-1,Cluster 13,7,139.58
mgmhgoce-1,Cluster 8,1,91.08
mgjpleni-1,Cluster 9,1,141.25
mgackeja-1,Cluster 31,2,149.87
bbgohbel-1,Cluster 22,0,137.64
mgmimani-1,Cluster 2,1,116.19
mgkdbhnm-1,Cluster 13,10,133.30
bbhhdmoe-1,Cluster 9,1,200.67
mgjplibf-1,Cluster 9,0,103.68
bbhkbdpo-1,Cluster 22,0,222.53
bbgogfib-1,Cluster 22,0,210.43
mgminljl-1,Cluster 9,1,122.78
mgkbiajh-1,Cluster 13,6,66.15
ogmmhklb-1,Cluster 1,0,46.33
mgkbgklf-1,Cluster 13,10,107.70
mgjpocom-1,Cluster 1,0,85.53
mgbacffn-1,Cluster 13,1,88.78
mgkcphld-1,Cluster 13,2,102.69
mgmcnapa-1,Cluster 9,0,88.82
milbpkpf-1,Cluster 35,0,31.25
mgllbgfa-1,Cluster 9,2,145.63
mglloifb-1,Cluster 9,0,101.51
mijkdoej-1,Cluster 7,0,37.39
milbnihd-1,Cluster 7,0,87.51
mglikfdo-1,Cluster 7,0,74.64
mglipcib-1,Cluster 7,0,55.90
milbcijn-1,Cluster 1,1,47.50
obeegphh-1,Cluster 7,1,43.58
mgllamdi-1,Cluster 9,0,214.85
mglkgldi-1,Cluster 6,0,25.06
mijkmlmi-1,Cluster 35,0,128.24
oappjpah-1,Cluster 9,1,57.89
oappfcmf-1,Cluster 9,0,68.32
