#Selection name: Selection 10
#Area (µm^2): 1604147.56
Cell ID,Cluster,Transcripts,Area (µm^2)
mfodmnba-1,Cluster 7,8,140.98
mfodkbad-1,Cluster 2,3,110.50
beibeiop-1,Cluster 2,2,215.71
mfjbmekb-1,Cluster 32,3,163.83
mfjnajja-1,Cluster 2,0,71.26
bekbcmdf-1,Cluster 18,1,103.81
mfolcjio-1,Cluster 7,0,80.65
bejppbaf-1,Cluster 7,1,95.87
beinjond-1,Cluster 13,3,219.05
mfokncon-1,Cluster 7,0,85.44
beknjbbi-1,Cluster 13,2,182.34
mfokminp-1,Cluster 3,0,62.32
bekeojfh-1,Cluster 13,4,129.06
bejpmmni-1,Cluster 17,2,161.30
bekbeefk-1,Cluster 17,5,182.21
ohehmlmn-1,Cluster 1,0,63.76
bejpingg-1,Cluster 25,10,169.47
mfjkfkmg-1,Cluster 2,1,63.31
mfokkbgb-1,Cluster 3,0,85.39
mfkbnkgl-1,Cluster 13,6,252.24
mfkbmijp-1,Cluster 3,0,27.86
bekgiije-1,Cluster 13,1,132.53
bejpdhbc-1,Cluster 13,1,174.26
mfilgljo-1,Cluster 17,2,193.81
mfjiejpg-1,Cluster 13,0,144.95
mfjjhebl-1,Cluster 17,1,106.75
mfjjjigk-1,Cluster 2,0,128.11
mfjlcmji-1,Cluster 1,0,78.30
bekcfgih-1,Cluster 13,4,133.21
mfjmcnil-1,Cluster 13,1,134.48
mfjbjhjb-1,Cluster 2,0,78.26
bekccpdl-1,Cluster 13,3,128.79
beiblpif-1,Cluster 13,0,222.44
mfjaiepn-1,Cluster 1,0,15.08
bejgphbi-1,Cluster 17,8,141.29
bejgpbbf-1,Cluster 13,1,179.86
bejfpkoi-1,Cluster 17,2,187.94
beiplndd-1,Cluster 13,3,144.82
mfjkdnaa-1,Cluster 2,0,17.25
mfimaidf-1,Cluster 13,1,132.71
beiapepp-1,Cluster 18,2,152.36
mfofombg-1,Cluster 2,1,93.52
mfipffbg-1,Cluster 13,0,176.88
bejgpgbk-1,Cluster 17,2,168.25
mfkaoege-1,Cluster 3,0,72.25
bejfocfp-1,Cluster 13,4,257.07
ocpmbpom-1,Cluster 13,0,63.63
mfjpmnak-1,Cluster 18,1,42.90
bejaolah-1,Cluster 13,4,133.89
mfioolmj-1,Cluster 2,1,80.78
mfipbogh-1,Cluster 3,0,64.57
mfjopjjc-1,Cluster 3,0,85.30
mfilokjc-1,Cluster 2,1,99.52
mfioboeo-1,Cluster 18,7,129.78
bejhckdg-1,Cluster 13,2,182.97
bejgkahg-1,Cluster 8,0,110.00
bejginjc-1,Cluster 13,0,161.52
bejdfkdb-1,Cluster 13,1,157.23
mfinmfgc-1,Cluster 1,0,154.89
bejdkhci-1,Cluster 13,3,103.86
mfjongmm-1,Cluster 17,4,175.79
mfingdof-1,Cluster 13,4,170.78
odaagbgk-1,Cluster 13,0,96.45
mfiopnmb-1,Cluster 13,1,93.11
mfingeie-1,Cluster 12,0,195.53
beienohk-1,Cluster 13,1,195.21
mfimacok-1,Cluster 2,0,92.21
mfkfhfha-1,Cluster 17,8,172.23
nakcmhhj-1,Cluster 8,0,60.24
bekikcab-1,Cluster 13,6,129.91
bekiloba-1,Cluster 13,3,191.33
bekgpcjb-1,Cluster 13,2,136.33
bekiejii-1,Cluster 13,3,167.48
bekiefni-1,Cluster 17,2,334.92
bekhcecf-1,Cluster 13,4,119.98
beknfheb-1,Cluster 13,3,147.71
mfkdcdjp-1,Cluster 17,6,194.71
mfkgnefm-1,Cluster 1,0,26.37
mfmpjiep-1,Cluster 4,0,75.86
bfbmmnne-1,Cluster 13,3,140.35
bfcakemf-1,Cluster 13,2,231.61
bekigfko-1,Cluster 17,4,157.05
nakbpgik-1,Cluster 17,2,79.70
mfmohgph-1,Cluster 13,0,90.90
bekhmnjj-1,Cluster 13,2,182.25
bfbmoclm-1,Cluster 13,3,151.59
mfmpdpbh-1,Cluster 13,6,159.18
mfmonfmm-1,Cluster 13,3,145.45
mfkdhjhi-1,Cluster 2,1,53.33
mfkfcani-1,Cluster 18,0,217.70
mfomkahk-1,Cluster 13,4,134.61
bekogfbm-1,Cluster 17,4,228.72
mfkdcpbj-1,Cluster 3,0,73.83
mfjfigbg-1,Cluster 17,1,97.94
bekjkffg-1,Cluster 17,9,204.87
bekjjogj-1,Cluster 18,1,278.93
mfombhfd-1,Cluster 13,5,93.56
bekolhpa-1,Cluster 17,5,163.33
mfkhaigb-1,Cluster 13,0,135.42
ocpngalb-1,Cluster 17,1,159.72
ocppgglf-1,Cluster 13,1,86.79
mfkfjgff-1,Cluster 23,0,90.31
mfkgbndl-1,Cluster 1,1,77.94
mfkdoacd-1,Cluster 2,0,119.71
mfkeaede-1,Cluster 17,2,114.56
mfkemieg-1,Cluster 25,4,149.69
bekjopee-1,Cluster 13,1,187.35
beaglmff-1,Cluster 17,8,168.75
ocpoednp-1,Cluster 13,0,112.44
mfkfdpbg-1,Cluster 8,0,56.26
mfkcilca-1,Cluster 25,2,83.58
mfkcildn-1,Cluster 18,0,214.63
mfkcfndg-1,Cluster 13,6,179.27
beknligf-1,Cluster 13,2,154.80
ocpmebif-1,Cluster 13,0,85.57
mfjakgak-1,Cluster 1,0,36.22
mfjalaie-1,Cluster 17,3,108.51
ocpomlhl-1,Cluster 13,1,90.04
mfokkico-1,Cluster 13,3,182.02
mfkdbagh-1,Cluster 13,0,134.61
beknmlld-1,Cluster 13,2,144.00
beagcfji-1,Cluster 2,0,139.49
mfokbkhc-1,Cluster 3,1,56.76
bekfcamo-1,Cluster 13,3,183.02
bekbeaog-1,Cluster 17,1,138.86
mfjdjfpf-1,Cluster 13,2,144.18
beafkhji-1,Cluster 13,1,163.56
bekbgmnk-1,Cluster 17,4,234.27
mfjekeap-1,Cluster 13,2,78.57
bekcnkbi-1,Cluster 17,3,182.43
bekmbhki-1,Cluster 13,0,163.87
mfoeejpk-1,Cluster 2,6,135.02
bekknaik-1,Cluster 13,1,140.07
odabdaag-1,Cluster 2,0,64.35
ljhdhchi-1,Cluster 2,4,104.94
ljhbhgio-1,Cluster 2,2,76.95
mfoekjbc-1,Cluster 7,6,127.66
beiamana-1,Cluster 13,6,254.27
mfojcohd-1,Cluster 13,1,204.02
ljhcdoon-1,Cluster 2,2,119.89
ljhdggmm-1,Cluster 2,2,70.26
mfojkgjh-1,Cluster 1,0,44.25
mgachfif-1,Cluster 2,0,99.61
odaahlnh-1,Cluster 28,0,130.28
mfofoeki-1,Cluster 2,2,44.70
ljhcnkmc-1,Cluster 2,5,89.18
ljhebhpc-1,Cluster 2,3,69.95
mfoifomd-1,Cluster 3,0,73.97
ljhcnkmo-1,Cluster 2,1,88.73
mfppnged-1,Cluster 7,0,65.61
mfoehapp-1,Cluster 8,3,59.52
mfoiaaeo-1,Cluster 2,2,115.83
oikigell-1,Cluster 13,5,234.09
mfohegkk-1,Cluster 3,0,38.92
mfofnfio-1,Cluster 2,3,93.93
mfoelkep-1,Cluster 1,5,106.84
ljhafjpi-1,Cluster 2,4,109.05
ljgolhbn-1,Cluster 7,5,69.22
mfohbemi-1,Cluster 3,0,26.51
mfohnbof-1,Cluster 2,6,117.32
mfohhlmi-1,Cluster 2,3,99.52
ogpilipa-1,Cluster 1,6,269.18
mfogcdnd-1,Cluster 2,3,78.48
ljhgkoap-1,Cluster 2,1,98.08
beklpeoh-1,Cluster 17,3,207.40
mfmpljgh-1,Cluster 4,0,45.38
mfpnnaln-1,Cluster 2,0,107.74
bfbpelai-1,Cluster 13,4,186.63
mfpjaiob-1,Cluster 1,1,57.30
mfmpjakf-1,Cluster 4,0,12.37
mfmpddah-1,Cluster 17,2,145.54
mfpimapj-1,Cluster 2,3,85.21
mfmpfgph-1,Cluster 3,0,46.15
mfopoinh-1,Cluster 2,2,124.95
mfncafmg-1,Cluster 13,0,129.42
mfnbijkj-1,Cluster 2,0,85.53
mfnbffcn-1,Cluster 13,3,219.46
bekkpmpn-1,Cluster 13,1,160.89
mfnephbc-1,Cluster 13,1,125.13
mfnchici-1,Cluster 13,0,139.22
mfnfaemk-1,Cluster 1,1,79.38
mfnenlmi-1,Cluster 13,0,69.90
mfonfokh-1,Cluster 2,1,161.84
mfndlmkb-1,Cluster 2,0,74.15
mfomkkng-1,Cluster 2,3,156.78
mfnefjge-1,Cluster 2,1,58.34
mfnbeckf-1,Cluster 7,1,75.28
mfndolpf-1,Cluster 13,2,174.85
mfnbhleh-1,Cluster 13,0,176.61
mfndnfil-1,Cluster 17,1,99.84
mfnbjcfh-1,Cluster 13,3,190.79
beklbfob-1,Cluster 2,1,184.51
mfompmde-1,Cluster 2,2,58.12
mfpanidh-1,Cluster 8,2,69.27
mfpaodml-1,Cluster 2,1,108.28
bfcmppkg-1,Cluster 24,2,136.28
mfpdmkao-1,Cluster 3,0,43.40
mfpadkjc-1,Cluster 7,2,67.87
mfpadfkg-1,Cluster 13,0,145.58
mfpabnie-1,Cluster 7,0,88.82
mfpnmhji-1,Cluster 2,5,116.55
mfpckkcn-1,Cluster 2,0,135.29
mfpdocif-1,Cluster 3,1,64.08
mfpcajlj-1,Cluster 2,2,99.21
mfppnfmj-1,Cluster 2,1,233.50
mfpbhenn-1,Cluster 7,1,70.40
mfpaflfl-1,Cluster 2,3,119.98
mfpiggjl-1,Cluster 2,1,74.51
odaalfai-1,Cluster 2,0,25.06
mfpkcdnf-1,Cluster 2,1,66.20
bekkgllm-1,Cluster 13,1,201.67
mgafgboe-1,Cluster 2,2,102.60
mfppokab-1,Cluster 1,3,134.48
mfngicbb-1,Cluster 2,0,118.40
bekmbjdf-1,Cluster 13,1,157.28
mfngdmcp-1,Cluster 13,1,201.89
mfngjlbi-1,Cluster 13,1,192.82
mgaclmee-1,Cluster 2,2,170.10
mfngflon-1,Cluster 1,1,27.05
mgaafoag-1,Cluster 2,1,83.72
mfnfoald-1,Cluster 7,1,56.90
mgacbeap-1,Cluster 1,1,47.69
mfngcdcg-1,Cluster 1,0,55.59
mgabkclj-1,Cluster 2,1,24.29
ohejfnoj-1,Cluster 1,1,46.87
mgadjnjh-1,Cluster 2,1,101.96
mgbamkod-1,Cluster 2,3,82.59
mfpgkbpn-1,Cluster 1,5,118.40
mfpicppi-1,Cluster 2,2,109.23
mfpglhfo-1,Cluster 1,3,22.17
bejmbihc-1,Cluster 20,0,40.05
mgbkmfnl-1,Cluster 20,0,47.37
mfmbacid-1,Cluster 1,2,146.62
mfkmhjnd-1,Cluster 20,7,190.69
mfmigkma-1,Cluster 20,1,48.95
mfpnbglp-1,Cluster 2,4,80.60
mflbfkng-1,Cluster 2,3,170.65
mfpmakdd-1,Cluster 3,10,164.32
oheidked-1,Cluster 1,0,14.77
mfpnhinh-1,Cluster 2,3,99.07
bejkmbha-1,Cluster 1,4,179.00
mfkipjjm-1,Cluster 20,3,30.62
mfknpdkh-1,Cluster 1,1,120.88
mfplpmmc-1,Cluster 2,1,83.67
mfkkikda-1,Cluster 1,2,36.80
mfpmdial-1,Cluster 2,7,196.29
mfmhlgio-1,Cluster 20,2,104.81
mfmlddnm-1,Cluster 20,2,71.21
mfpfdkgo-1,Cluster 2,2,120.21
mfmfoddf-1,Cluster 1,2,65.07
mfkjpnhb-1,Cluster 2,1,88.10
naofddhp-1,Cluster 2,1,116.10
mfppdobc-1,Cluster 2,1,123.46
mfkjnfdo-1,Cluster 1,3,78.03
mfpphbho-1,Cluster 7,0,72.88
mfmfmkjd-1,Cluster 7,4,71.12
mfmfpoad-1,Cluster 1,3,51.39
mfkjdhfg-1,Cluster 3,1,20.82
mflallmf-1,Cluster 3,3,61.23
mfmgkbhe-1,Cluster 20,0,38.61
mfmodgkh-1,Cluster 20,0,90.72
mfmakhdg-1,Cluster 2,2,99.71
mfmffoll-1,Cluster 1,1,31.84
mfppbjab-1,Cluster 2,3,129.15
mfpokjhj-1,Cluster 1,6,117.32
mfplkeaa-1,Cluster 20,4,30.12
mfpkpclg-1,Cluster 1,4,85.89
mfmagdck-1,Cluster 7,2,55.09
mfmalgjn-1,Cluster 1,2,77.71
mfmgeogf-1,Cluster 3,4,42.81
mfmbdeif-1,Cluster 2,1,75.19
mfmcnflc-1,Cluster 20,0,19.24
mgaonapd-1,Cluster 2,9,97.63
mfpfpdnj-1,Cluster 2,0,120.57
mfmdchfh-1,Cluster 20,3,61.23
mfmdjnja-1,Cluster 20,1,56.67
bejnijol-1,Cluster 20,1,75.28
mfpeapib-1,Cluster 2,1,48.00
mfplinae-1,Cluster 2,3,103.77
mfllljnh-1,Cluster 20,0,14.86
oikhdjii-1,Cluster 20,0,19.33
mfpdpoie-1,Cluster 2,8,216.80
mfmbcffc-1,Cluster 20,1,82.95
bejobgbg-1,Cluster 20,3,82.09
mflaejhd-1,Cluster 1,1,66.83
mgnciakd-1,Cluster 1,0,108.06
mfkpoghj-1,Cluster 1,5,80.97
mfkikpic-1,Cluster 8,2,50.62
mgncdndl-1,Cluster 20,2,99.75
mfknpafc-1,Cluster 20,3,114.43
naopfdne-1,Cluster 2,1,72.43
najloieo-1,Cluster 25,11,203.16
naindpob-1,Cluster 17,4,185.73
najdcckj-1,Cluster 13,8,156.06
najcmgkh-1,Cluster 7,0,78.93
nannnccj-1,Cluster 1,0,124.50
najckjkg-1,Cluster 13,2,102.32
najhpahf-1,Cluster 13,2,85.89
odjhknmk-1,Cluster 3,0,13.01
nahpinmh-1,Cluster 13,1,91.44
nahopmoh-1,Cluster 13,0,107.07
bfbpjoio-1,Cluster 18,0,203.56
nakeildh-1,Cluster 13,1,114.20
bfbkdehc-1,Cluster 13,2,72.48
bfbpmlbk-1,Cluster 13,4,212.28
odjhbghm-1,Cluster 13,0,94.38
nakdjjhn-1,Cluster 13,2,145.99
bfbinbgg-1,Cluster 17,3,244.93
bfbkdang-1,Cluster 13,7,165.32
nanlmeip-1,Cluster 7,0,109.05
nakcgcjp-1,Cluster 13,2,165.77
bfbnahbb-1,Cluster 3,0,104.99
nakcaaef-1,Cluster 27,5,127.02
bfcgongm-1,Cluster 17,5,186.81
naihonbf-1,Cluster 13,2,121.38
najnkdin-1,Cluster 3,0,36.89
naihmdmi-1,Cluster 17,1,121.79
naickpbk-1,Cluster 1,0,91.76
naicdkln-1,Cluster 17,6,66.65
naiglbok-1,Cluster 2,0,75.77
bfbnmobe-1,Cluster 8,0,42.45
naibkalb-1,Cluster 18,0,251.11
bfblfkkd-1,Cluster 13,3,161.16
naiimeba-1,Cluster 17,2,94.24
bfbolnme-1,Cluster 13,10,167.71
bfblghni-1,Cluster 17,1,184.46
naiielgb-1,Cluster 13,2,133.84
naihnbbi-1,Cluster 1,1,117.59
nahpafml-1,Cluster 2,0,141.66
naiiadei-1,Cluster 7,1,47.73
bfchipna-1,Cluster 18,4,216.03
bfbonpkf-1,Cluster 13,7,118.49
bfchkijg-1,Cluster 17,8,212.78
naicafli-1,Cluster 3,0,78.57
bfbjplgb-1,Cluster 7,1,73.65
naifaoeg-1,Cluster 13,2,288.82
naikgplf-1,Cluster 8,1,28.90
bfcijccd-1,Cluster 13,1,164.91
naidnjjj-1,Cluster 1,0,37.43
nakbnfgf-1,Cluster 13,2,107.92
naiejpop-1,Cluster 13,4,113.34
naifklna-1,Cluster 17,1,142.83
naielkgk-1,Cluster 2,0,84.71
bfcfhnjb-1,Cluster 13,1,173.31
nakaifke-1,Cluster 13,1,112.35
bfccikgj-1,Cluster 13,3,149.29
naijmlkb-1,Cluster 13,1,62.68
naimcikl-1,Cluster 3,0,26.87
naimklfd-1,Cluster 17,1,142.33
nanmnifa-1,Cluster 13,1,86.02
odjhgbjh-1,Cluster 13,1,65.84
nailknoo-1,Cluster 13,3,146.31
naiglhga-1,Cluster 25,7,120.12
bfcclgee-1,Cluster 18,2,184.19
odjgbagj-1,Cluster 13,0,30.44
bfceeonk-1,Cluster 17,1,223.39
bfblhped-1,Cluster 13,4,151.54
bfeaocch-1,Cluster 18,0,258.20
nbcfjlak-1,Cluster 17,2,118.22
bfbbohcp-1,Cluster 13,2,164.01
nbcpocje-1,Cluster 2,0,89.73
odjiijnm-1,Cluster 32,0,57.57
nbcipceo-1,Cluster 7,1,103.90
bfbadekh-1,Cluster 13,2,151.54
namggpoj-1,Cluster 3,0,43.08
namgfbca-1,Cluster 31,3,93.16
najjdbep-1,Cluster 17,3,124.77
nbdbfnoc-1,Cluster 17,1,154.66
bfbhnjbg-1,Cluster 17,4,201.80
nbcjfhme-1,Cluster 13,2,138.72
bfbiiekd-1,Cluster 17,6,174.85
bfbeppim-1,Cluster 13,1,125.58
namkgnml-1,Cluster 8,0,103.54
namfheif-1,Cluster 13,0,120.75
najkpfbo-1,Cluster 3,0,55.41
bfcgdmlf-1,Cluster 25,8,231.61
najlhlpb-1,Cluster 17,3,159.00
najdnbia-1,Cluster 17,4,163.38
najlphad-1,Cluster 2,0,77.58
bfbimkcd-1,Cluster 17,9,200.09
bfbeomdj-1,Cluster 13,3,134.79
najibini-1,Cluster 13,0,98.49
naiobgok-1,Cluster 18,0,141.97
bfbhcebe-1,Cluster 13,3,117.18
najhnlad-1,Cluster 3,0,72.70
nbcjcgea-1,Cluster 17,4,162.97
bfbemcgc-1,Cluster 13,2,173.49
najhdgih-1,Cluster 13,3,106.75
namljkgo-1,Cluster 13,2,127.79
nammiokl-1,Cluster 13,2,173.04
bfefdfia-1,Cluster 25,7,129.37
najdimhg-1,Cluster 25,5,149.38
namjlphd-1,Cluster 19,1,54.59
nammkifg-1,Cluster 13,0,165.63
najhahaf-1,Cluster 3,0,19.73
naionbhp-1,Cluster 13,1,192.05
najnbigd-1,Cluster 1,3,157.14
najhmman-1,Cluster 3,0,34.14
nbcnoomf-1,Cluster 1,0,38.97
najnaeff-1,Cluster 25,11,189.48
nbcoaepk-1,Cluster 1,0,38.43
nbdandhj-1,Cluster 13,3,141.70
najhfdjn-1,Cluster 19,0,54.46
namhblod-1,Cluster 27,0,22.17
bfbekdhp-1,Cluster 13,1,163.87
bfebekhp-1,Cluster 1,3,103.14
bfehgbai-1,Cluster 25,13,284.03
naipohfm-1,Cluster 13,1,134.93
najhbfap-1,Cluster 13,3,133.08
bfbfmadb-1,Cluster 18,1,175.03
bfecjfbf-1,Cluster 9,6,175.84
najbjael-1,Cluster 17,5,103.99
najilokh-1,Cluster 2,0,113.97
najaddge-1,Cluster 13,1,145.95
najhoamm-1,Cluster 17,0,114.88
bfchinld-1,Cluster 13,9,174.57
bfebogbe-1,Cluster 8,1,56.40
najjhlad-1,Cluster 3,0,73.97
najkggdp-1,Cluster 13,3,133.66
najiibne-1,Cluster 3,0,40.14
bfcobeaa-1,Cluster 17,1,118.26
naocaipp-1,Cluster 2,2,102.82
naolninf-1,Cluster 2,3,76.00
bfcjbmbc-1,Cluster 32,1,156.01
naokblmk-1,Cluster 3,1,16.48
naobhbcg-1,Cluster 7,1,56.94
nankghia-1,Cluster 3,1,117.86
naocclam-1,Cluster 34,2,45.79
naomembh-1,Cluster 2,1,26.91
naojodhe-1,Cluster 1,8,79.88
nankncnc-1,Cluster 3,0,47.28
nanajgae-1,Cluster 3,0,32.74
naojjnfi-1,Cluster 2,2,102.69
nankdelm-1,Cluster 19,0,19.73
nanbkilo-1,Cluster 3,0,54.14
bfcnepnb-1,Cluster 13,1,181.66
nanbccba-1,Cluster 7,3,86.25
bfcjiddg-1,Cluster 13,1,174.39
nainaooe-1,Cluster 17,4,163.69
nanpmkko-1,Cluster 3,0,94.65
nanpodhm-1,Cluster 2,1,124.18
nanppioi-1,Cluster 2,0,29.71
naobbkdp-1,Cluster 17,2,196.93
naoagnfg-1,Cluster 13,4,136.24
nanelfhi-1,Cluster 28,3,66.65
nanilalc-1,Cluster 3,0,43.71
nancmebm-1,Cluster 3,0,23.12
nanfjpbp-1,Cluster 1,1,101.78
nanjdooo-1,Cluster 2,1,78.66
nanjhnil-1,Cluster 8,1,84.98
bfcnlbjl-1,Cluster 2,4,163.92
nanmojif-1,Cluster 6,0,108.01
nanbpoeg-1,Cluster 2,2,92.66
ohjdfcda-1,Cluster 7,2,47.19
naognoho-1,Cluster 3,0,59.11
naokpnlb-1,Cluster 2,2,96.59
naohaeph-1,Cluster 2,3,56.85
naohfnag-1,Cluster 13,1,73.92
naoicmmn-1,Cluster 2,1,34.36
nanhoila-1,Cluster 1,0,28.54
naogalob-1,Cluster 2,0,64.66
naimoblg-1,Cluster 17,4,147.80
naogbndj-1,Cluster 2,2,81.42
bfcnlcfk-1,Cluster 13,1,157.87
naognaee-1,Cluster 2,1,92.03
nanhgcgd-1,Cluster 3,0,58.70
nbigcdhb-1,Cluster 2,1,88.33
bfcjejkk-1,Cluster 2,3,105.76
oimcpaho-1,Cluster 8,1,13.82
bfcnkjno-1,Cluster 13,6,275.81
nanhfbif-1,Cluster 2,3,138.00
bfcbiiab-1,Cluster 7,1,137.14
nanhbhgh-1,Cluster 3,0,31.74
nbifphab-1,Cluster 2,0,92.21
bfcjgmaf-1,Cluster 13,4,304.62
naolfblk-1,Cluster 34,0,113.12
nbigjnnc-1,Cluster 1,0,105.76
nangkobg-1,Cluster 2,1,91.26
naniifpb-1,Cluster 34,1,159.81
naoenedl-1,Cluster 3,0,27.77
nainibie-1,Cluster 17,3,146.31
naofjkgf-1,Cluster 3,1,18.42
nbigmpod-1,Cluster 2,2,97.45
ohjddgll-1,Cluster 8,0,130.77
nbcfdgkl-1,Cluster 3,0,24.70
nbccmlkb-1,Cluster 3,1,16.21
nbcdecnh-1,Cluster 19,0,71.26
nbceokhg-1,Cluster 13,1,109.19
nbfdaeck-1,Cluster 13,3,156.69
nbgdjfgk-1,Cluster 13,1,135.24
nbcdoglm-1,Cluster 13,2,151.32
nbcgpbcd-1,Cluster 3,1,101.24
nbfompgo-1,Cluster 32,1,93.56
nbfnghek-1,Cluster 1,0,56.26
bfdlnlnf-1,Cluster 18,0,224.43
nbfiedfo-1,Cluster 3,1,36.35
bfapfipj-1,Cluster 13,0,160.35
nbgcdpih-1,Cluster 2,0,132.99
nbgajicf-1,Cluster 3,1,74.64
nbeoajag-1,Cluster 13,1,166.81
nbfnhdnn-1,Cluster 13,0,85.39
nbgchaeo-1,Cluster 2,0,89.32
nbfoagln-1,Cluster 3,0,41.14
bfdogmcm-1,Cluster 32,0,165.86
nbfmkbjb-1,Cluster 19,0,88.69
nbgbnglm-1,Cluster 3,0,95.10
nbcgomgm-1,Cluster 2,1,87.74
bfbcflpc-1,Cluster 13,2,155.56
nbfpehci-1,Cluster 8,0,83.40
nbcgdgna-1,Cluster 19,0,109.82
napcgoki-1,Cluster 7,1,46.47
nbchcmmo-1,Cluster 17,1,196.75
nbgadboh-1,Cluster 13,0,85.39
nbeocfnh-1,Cluster 3,0,57.62
bfdmplga-1,Cluster 32,1,180.17
nbfinjon-1,Cluster 2,1,69.27
nbficofa-1,Cluster 2,0,36.17
bfdoahij-1,Cluster 13,0,224.29
nbeoipfg-1,Cluster 2,0,110.81
bfdljhln-1,Cluster 2,3,210.56
bfdmncpp-1,Cluster 13,2,270.94
nbgddalf-1,Cluster 8,1,137.95
nbfnlldf-1,Cluster 13,0,143.51
odjmglma-1,Cluster 13,2,211.42
nanplice-1,Cluster 28,3,100.70
nbcecjdi-1,Cluster 3,0,70.71
nbcejcoh-1,Cluster 3,0,100.70
nanpfabh-1,Cluster 13,1,142.29
bfdmdajk-1,Cluster 13,1,155.43
ohjdadlk-1,Cluster 8,5,215.31
bfciojll-1,Cluster 13,2,226.96
nanncogp-1,Cluster 3,0,77.31
bfcnlpob-1,Cluster 13,3,179.27
bfcnfhdm-1,Cluster 13,7,118.90
bfcpbfmg-1,Cluster 13,1,93.20
nbibiahn-1,Cluster 2,1,54.96
naoclkge-1,Cluster 13,3,101.38
naoclelo-1,Cluster 2,2,89.82
bfcoicob-1,Cluster 17,11,167.85
naobdfmj-1,Cluster 1,1,105.39
naojccam-1,Cluster 2,4,92.21
bfcdjldm-1,Cluster 13,1,460.19
nanofecp-1,Cluster 3,0,81.51
bfcgnnan-1,Cluster 13,2,219.37
naoccami-1,Cluster 3,2,76.09
naokeheh-1,Cluster 2,1,28.18
nbcchonk-1,Cluster 19,0,137.95
nbbkgmgm-1,Cluster 25,7,116.41
nbckekpb-1,Cluster 13,3,195.93
nampdeej-1,Cluster 18,1,149.02
nalnidfm-1,Cluster 17,5,234.99
odjlnmld-1,Cluster 25,11,98.85
bffefheg-1,Cluster 18,0,273.33
bfffiedf-1,Cluster 13,3,173.04
bfffdbch-1,Cluster 18,7,137.68
nbbjipcg-1,Cluster 13,4,143.28
nampiaip-1,Cluster 19,0,28.31
nampgedn-1,Cluster 3,0,19.37
odjknmab-1,Cluster 32,0,89.54
nalmhhcl-1,Cluster 18,0,156.87
bffdanjg-1,Cluster 3,0,112.57
nbcncomm-1,Cluster 18,0,185.32
nbbooigh-1,Cluster 13,5,173.54
bfffigkk-1,Cluster 13,2,134.57
nbcmlcha-1,Cluster 13,6,152.67
bffdpcmc-1,Cluster 18,1,226.05
nbbpgkjp-1,Cluster 2,0,54.91
nbboinpc-1,Cluster 3,0,47.28
namopjlf-1,Cluster 17,7,221.40
bfinkpkb-1,Cluster 13,3,147.16
bfimnkgd-1,Cluster 18,1,267.33
nbdcdgmh-1,Cluster 13,0,88.19
bfjbfoid-1,Cluster 31,4,177.33
nbcjncbn-1,Cluster 27,0,36.80
nbcpfjpm-1,Cluster 17,2,192.82
namfnddc-1,Cluster 8,1,150.28
bfioadhj-1,Cluster 13,2,145.36
nbcjhcki-1,Cluster 17,5,199.14
nbcpgobl-1,Cluster 1,1,65.25
namifnbe-1,Cluster 13,7,193.09
bfeckldf-1,Cluster 3,0,47.87
nbcnjjbe-1,Cluster 8,0,44.70
namjpaha-1,Cluster 7,0,44.16
bfikkojd-1,Cluster 13,1,169.52
odjkglco-1,Cluster 28,0,181.35
nbcmmcip-1,Cluster 1,0,115.78
nbcmlnfj-1,Cluster 13,2,152.58
bffdechl-1,Cluster 17,7,269.04
bfijjklb-1,Cluster 18,0,207.45
namomkoe-1,Cluster 13,0,107.97
namnmagi-1,Cluster 13,2,113.07
namnhocc-1,Cluster 13,0,126.53
oimchakd-1,Cluster 19,0,111.94
bfefcmha-1,Cluster 25,6,205.33
nbdclbic-1,Cluster 13,5,167.48
nbblokpc-1,Cluster 3,0,46.87
bffdkjni-1,Cluster 17,7,157.64
nbblgfeg-1,Cluster 3,0,24.25
nbbpcccm-1,Cluster 13,1,77.44
namgamhb-1,Cluster 13,1,140.44
bfbbbagd-1,Cluster 13,1,150.60
bfjccljc-1,Cluster 13,2,131.59
nbcdjjfc-1,Cluster 1,1,213.41
nbbliiop-1,Cluster 3,1,108.87
bfikgmcb-1,Cluster 25,7,167.85
nbciiicj-1,Cluster 13,2,121.47
nbcjhgce-1,Cluster 3,0,59.70
nbdcidhi-1,Cluster 18,4,148.70
nbdahefa-1,Cluster 13,0,189.84
nbbpndjj-1,Cluster 17,4,164.01
namiemao-1,Cluster 19,0,42.72
nbbicbkd-1,Cluster 17,9,219.73
nallmnph-1,Cluster 3,0,25.47
nbbdkiep-1,Cluster 13,1,80.42
nbbdmkaa-1,Cluster 2,2,163.15
nbbicbjj-1,Cluster 13,8,156.78
nbbhjjpb-1,Cluster 13,0,73.92
nbckcooh-1,Cluster 2,0,89.68
napijedp-1,Cluster 17,4,159.04
aclbgcnc-1,Cluster 31,0,170.15
nallfacc-1,Cluster 1,0,33.78
bfjeeihg-1,Cluster 13,3,161.03
nbclaoai-1,Cluster 3,0,76.22
nalmaigl-1,Cluster 25,2,145.45
aclapoji-1,Cluster 25,13,183.20
bfhoamim-1,Cluster 25,12,220.09
nalldgkm-1,Cluster 13,0,117.95
odjjimgo-1,Cluster 18,0,65.25
nbaompgi-1,Cluster 32,0,152.63
