#Selection name: Selection 3
#Area (µm^2): 3220038.54
Cell ID,Cluster,Transcripts,Area (µm^2)
ebkjkgmm-1,Cluster 3,0,38.34
apkbbico-1,Cluster 1,2,79.02
ebkncmah-1,Cluster 24,2,84.22
apkbnoja-1,Cluster 24,7,165.50
eblbghec-1,Cluster 27,1,195.44
eblddbpi-1,Cluster 6,0,84.76
apbiegmm-1,Cluster 24,5,223.88
eblbkmkd-1,Cluster 6,0,108.38
ebkkbibk-1,Cluster 19,4,205.64
apambdhk-1,Cluster 19,11,183.20
ebldifio-1,Cluster 19,3,322.24
apbpngef-1,Cluster 20,3,265.74
apcaelcj-1,Cluster 19,7,301.24
eccmkpfi-1,Cluster 3,0,47.46
ebldflpe-1,Cluster 24,2,211.24
ebkleekd-1,Cluster 7,0,88.69
apaknblp-1,Cluster 11,2,121.24
ecbibfke-1,Cluster 11,3,153.08
apapkplo-1,Cluster 19,7,183.47
apapgkpn-1,Cluster 20,0,263.94
ecdilmbl-1,Cluster 7,0,70.58
ecbhfbdc-1,Cluster 6,0,112.44
objfpbnn-1,Cluster 1,0,45.52
ecdhopml-1,Cluster 11,1,142.96
ecdilohp-1,Cluster 7,0,19.06
aolomjna-1,Cluster 11,0,165.32
objdcddm-1,Cluster 18,0,118.81
apjinjol-1,Cluster 19,7,188.53
ecbjfcnh-1,Cluster 3,0,55.36
ecblbpbh-1,Cluster 11,1,76.95
ecgnlhea-1,Cluster 1,0,134.11
ecgmpjkf-1,Cluster 11,2,111.31
ecgmobeo-1,Cluster 7,0,54.32
apjjdnoi-1,Cluster 11,8,221.45
apjifhjo-1,Cluster 11,3,148.38
apjjnajc-1,Cluster 19,3,191.24
apjnffaf-1,Cluster 11,4,185.73
objhalfm-1,Cluster 7,0,102.10
apjkdilj-1,Cluster 2,0,92.43
echnldgj-1,Cluster 6,0,92.03
echaeoli-1,Cluster 11,0,112.76
ecgpfhgj-1,Cluster 24,4,160.03
ecdenibc-1,Cluster 19,3,131.59
ecgopcfc-1,Cluster 1,0,64.80
ncpmhnac-1,Cluster 11,0,63.63
ecgombgd-1,Cluster 11,1,77.31
ecgoedng-1,Cluster 19,2,165.95
apjghhmn-1,Cluster 11,2,176.29
apjnbcdn-1,Cluster 11,4,148.25
ohhanhdd-1,Cluster 7,0,10.52
echgmdhm-1,Cluster 3,0,68.10
apjkfcde-1,Cluster 19,2,220.90
apjljfof-1,Cluster 19,0,218.33
apanjofl-1,Cluster 11,1,165.50
echjbndm-1,Cluster 3,0,117.95
echdppni-1,Cluster 19,4,224.56
ecdfkfne-1,Cluster 3,0,27.82
echbmifg-1,Cluster 11,1,141.52
echbabff-1,Cluster 3,0,35.13
ecdhfcli-1,Cluster 19,0,106.21
echehdog-1,Cluster 11,2,118.40
echnnaph-1,Cluster 11,0,141.56
ecdhnjho-1,Cluster 11,3,86.84
echjgpmi-1,Cluster 18,0,26.60
apamlhpm-1,Cluster 11,0,151.50
ecdgahfe-1,Cluster 19,4,179.13
ecekbdfc-1,Cluster 6,0,46.06
apjifbgi-1,Cluster 11,1,166.27
echjjlfk-1,Cluster 11,1,149.87
ncppceoh-1,Cluster 11,2,71.62
apjhlpia-1,Cluster 20,3,198.33
ecekfbfi-1,Cluster 2,0,64.48
ndahlapn-1,Cluster 11,1,175.88
eceojjid-1,Cluster 11,0,125.90
aolpkdfc-1,Cluster 11,4,153.08
ecdhhnmh-1,Cluster 11,2,93.29
ecemmghg-1,Cluster 3,0,48.86
ecemmnoe-1,Cluster 11,0,66.83
ecdfghgd-1,Cluster 6,0,114.92
ecennooa-1,Cluster 3,0,43.21
ecdcgoda-1,Cluster 19,1,114.92
ndaboicp-1,Cluster 24,9,119.12
doojdeen-1,Cluster 1,0,89.36
apakcolp-1,Cluster 20,0,242.62
bafajdme-1,Cluster 11,6,156.47
baffallk-1,Cluster 11,6,153.58
bafecgkj-1,Cluster 19,3,122.46
ecdlgigi-1,Cluster 3,0,104.54
donaghgi-1,Cluster 3,0,39.87
ecdecinp-1,Cluster 19,4,152.27
domlnhdi-1,Cluster 6,0,22.94
donaeide-1,Cluster 7,1,52.02
apandeli-1,Cluster 19,4,134.07
ecdkchkl-1,Cluster 11,6,143.15
doomakbm-1,Cluster 6,0,79.97
dooknoon-1,Cluster 7,1,102.10
ecdefpim-1,Cluster 7,0,156.29
baelfakg-1,Cluster 24,10,213.05
domjknge-1,Cluster 24,0,112.57
ecdmdafi-1,Cluster 11,6,131.54
ecdlmfap-1,Cluster 24,1,82.50
ecddbcdf-1,Cluster 7,0,32.56
apkaajef-1,Cluster 19,1,142.02
dopcmcla-1,Cluster 1,1,208.67
bafeifgk-1,Cluster 2,0,164.55
ncpnjlgg-1,Cluster 6,0,23.80
ncpocpem-1,Cluster 24,2,70.85
apjpmnpl-1,Cluster 19,2,182.88
eccpckkd-1,Cluster 3,0,46.96
ndacheli-1,Cluster 1,0,21.95
doojooan-1,Cluster 1,0,50.39
eccnfpob-1,Cluster 11,0,78.26
ecdepcni-1,Cluster 11,1,98.98
ncpnnlkp-1,Cluster 11,1,60.37
apkajcjn-1,Cluster 11,2,168.48
ecdfcdfk-1,Cluster 11,3,63.90
ecblklof-1,Cluster 11,3,137.23
apkdfkao-1,Cluster 3,0,49.81
apbadkhb-1,Cluster 11,1,154.25
ecdckjna-1,Cluster 11,4,133.62
ecdolmdl-1,Cluster 11,5,116.59
ecdnollc-1,Cluster 11,1,170.87
ecblcnjk-1,Cluster 7,0,32.15
ecdnghlm-1,Cluster 11,1,131.04
ecbmdajf-1,Cluster 11,3,170.69
ecdndica-1,Cluster 11,6,134.07
apjonhdc-1,Cluster 2,3,244.30
ecblppgl-1,Cluster 11,1,105.62
ecblfmkg-1,Cluster 11,1,66.38
ecblnhfd-1,Cluster 11,2,140.75
ecbljmlk-1,Cluster 11,1,69.81
apamimpd-1,Cluster 11,2,142.06
apkgcode-1,Cluster 11,6,134.97
apkdlbgb-1,Cluster 11,2,153.31
apaogfak-1,Cluster 19,3,154.25
apkdhaao-1,Cluster 20,2,119.57
ecdmmpbj-1,Cluster 11,3,121.38
apkaehfd-1,Cluster 11,2,150.01
ecdlpjep-1,Cluster 11,2,125.26
apkdajhe-1,Cluster 19,1,175.39
apkcffcm-1,Cluster 11,1,145.81
apaoildl-1,Cluster 11,5,128.92
eelljaej-1,Cluster 17,0,16.66
ecglkjai-1,Cluster 2,0,70.26
ecgdcplf-1,Cluster 1,0,91.22
ecgafkfn-1,Cluster 17,0,25.02
ecgcdjjj-1,Cluster 2,0,44.84
ebodjfmm-1,Cluster 2,0,75.86
ecfkchcf-1,Cluster 17,0,15.13
ecfjfaeg-1,Cluster 17,1,25.02
ecgmmeol-1,Cluster 1,0,73.20
ecgamjgh-1,Cluster 17,0,82.50
ecgknjbg-1,Cluster 3,0,38.16
ecgkdffd-1,Cluster 6,0,114.25
ecgkceam-1,Cluster 3,0,32.38
ecgjpokp-1,Cluster 3,0,37.75
ecgmoaek-1,Cluster 6,0,84.31
ecgjpmlj-1,Cluster 2,0,78.62
ecgcggjj-1,Cluster 17,0,64.66
ecfimmfj-1,Cluster 17,0,31.84
ecfaakph-1,Cluster 1,0,45.65
eelnbmde-1,Cluster 2,0,67.10
ecibmiie-1,Cluster 11,0,210.65
obkdaeje-1,Cluster 1,0,53.06
ecibojfn-1,Cluster 1,0,97.90
eelnlfbd-1,Cluster 2,0,145.90
eelogmkd-1,Cluster 2,0,72.93
eelpljli-1,Cluster 3,0,31.70
eelpjcoa-1,Cluster 2,0,55.05
eemdnong-1,Cluster 2,0,76.99
eencieme-1,Cluster 1,0,152.49
eelpffjd-1,Cluster 7,0,64.75
ecepllje-1,Cluster 7,0,87.29
eembmbel-1,Cluster 1,0,138.18
eelnndia-1,Cluster 2,0,31.47
echpikei-1,Cluster 6,0,87.60
ndajcdhh-1,Cluster 36,0,52.52
eemcafef-1,Cluster 1,0,83.31
echoaeko-1,Cluster 2,0,71.44
eembfpaf-1,Cluster 17,0,153.53
eemdfejl-1,Cluster 6,0,66.92
eemmfkbk-1,Cluster 6,0,85.30
eciaaecl-1,Cluster 2,0,89.27
eemcnmaa-1,Cluster 1,0,86.29
eemclbof-1,Cluster 2,0,131.45
echojjha-1,Cluster 2,0,81.82
eemchkke-1,Cluster 2,0,70.85
echojmbc-1,Cluster 2,0,67.87
eemmkpba-1,Cluster 1,0,58.84
echomcll-1,Cluster 2,0,75.28
eemmhjbn-1,Cluster 17,0,84.44
eelimnla-1,Cluster 17,0,92.66
echpijmf-1,Cluster 2,0,104.31
obkdlack-1,Cluster 6,0,17.88
eellebhm-1,Cluster 17,0,55.41
efdcoppd-1,Cluster 2,0,99.48
efcfhbmf-1,Cluster 2,0,50.26
eccjakgh-1,Cluster 11,0,223.16
objbhbhg-1,Cluster 1,0,129.78
efcfcmcg-1,Cluster 2,0,69.04
efccnadj-1,Cluster 1,0,62.72
efcfhind-1,Cluster 2,0,193.58
ecaofeek-1,Cluster 3,0,52.02
efcdgcna-1,Cluster 3,0,51.43
ncpliegh-1,Cluster 11,2,100.47
efceapnn-1,Cluster 2,0,102.14
ecammhhg-1,Cluster 2,0,77.80
apkkncdg-1,Cluster 11,0,158.45
efcddndb-1,Cluster 2,0,42.90
ecciibhj-1,Cluster 11,1,194.76
efbkokhi-1,Cluster 1,0,119.80
ecchbeno-1,Cluster 2,0,88.37
eccblhdd-1,Cluster 2,0,158.32
eccjpald-1,Cluster 2,0,102.91
eccjpiob-1,Cluster 2,0,78.17
ecccacoi-1,Cluster 1,0,34.18
ecampnap-1,Cluster 2,0,86.84
apjfeggf-1,Cluster 11,2,148.56
eccbendg-1,Cluster 2,0,108.87
ecchhnfd-1,Cluster 6,0,59.56
ecciallk-1,Cluster 36,0,120.70
ecciehep-1,Cluster 2,0,94.15
apjgfmnp-1,Cluster 2,0,169.92
eccjoojo-1,Cluster 11,0,178.28
efcfolge-1,Cluster 2,0,192.91
ecalifjm-1,Cluster 3,0,176.06
ohgopebl-1,Cluster 1,0,20.37
eciadpfj-1,Cluster 11,0,171.32
eciaefjd-1,Cluster 2,0,73.56
efcbpdog-1,Cluster 1,0,63.58
ecianjne-1,Cluster 7,0,125.08
ecaognom-1,Cluster 3,0,197.97
ndajgepi-1,Cluster 11,0,151.27
apklbjga-1,Cluster 11,0,185.19
ncplgejl-1,Cluster 11,1,115.19
ecibojid-1,Cluster 11,0,107.97
ecanehja-1,Cluster 3,0,147.03
ecicafhb-1,Cluster 10,1,94.96
ecanafcj-1,Cluster 7,0,57.53
eccjbmpe-1,Cluster 11,0,101.78
eencmmcp-1,Cluster 17,0,75.28
eendhjfc-1,Cluster 1,0,96.45
ecibjaho-1,Cluster 11,0,68.41
eelnpbgf-1,Cluster 2,0,92.84
ncpgcing-1,Cluster 2,0,26.96
dnmnjbnf-1,Cluster 11,0,172.50
dopeahgb-1,Cluster 2,0,73.47
bafdcaed-1,Cluster 11,2,175.07
apkaomho-1,Cluster 11,3,156.69
ncpeenjn-1,Cluster 29,0,43.71
dooopelc-1,Cluster 7,0,37.30
dopedhon-1,Cluster 1,0,97.31
ecbdehpe-1,Cluster 2,0,75.73
dopdkcce-1,Cluster 30,0,52.38
ecbeddbl-1,Cluster 11,1,141.34
dooaaeka-1,Cluster 3,0,31.43
bafcadcn-1,Cluster 11,0,165.05
dnmfboag-1,Cluster 11,0,175.97
doopiaig-1,Cluster 2,0,105.21
dnmghkdl-1,Cluster 29,0,138.95
dopcckmm-1,Cluster 15,0,120.88
dopajboa-1,Cluster 15,0,96.72
donjjdlo-1,Cluster 11,1,109.01
donjebif-1,Cluster 2,0,123.55
bafdffam-1,Cluster 11,1,144.95
apkhokjj-1,Cluster 19,4,153.67
ecbgeebi-1,Cluster 11,0,138.00
eccamenh-1,Cluster 11,2,101.20
ecbfcjao-1,Cluster 11,1,140.71
ecbocccp-1,Cluster 6,0,22.17
ecbfddgp-1,Cluster 11,0,158.81
efcihfgb-1,Cluster 1,0,105.44
ecbfpakh-1,Cluster 11,0,52.97
ecbgfeec-1,Cluster 11,0,89.82
apkhfofa-1,Cluster 11,0,158.27
apkacejk-1,Cluster 11,3,164.14
eccadggp-1,Cluster 1,0,23.98
efckehdl-1,Cluster 2,0,93.56
ecckdnip-1,Cluster 7,0,30.48
ecckocio-1,Cluster 7,0,25.29
efdfkooe-1,Cluster 3,0,57.21
efcjnbme-1,Cluster 2,0,77.17
efcjbpgn-1,Cluster 6,0,44.07
efcjmpjg-1,Cluster 2,0,63.85
apkhdgeb-1,Cluster 11,0,173.63
eccbclfd-1,Cluster 19,2,137.00
efdgdelg-1,Cluster 1,0,137.64
efdelgii-1,Cluster 2,0,74.60
efddfakp-1,Cluster 2,0,60.19
ecbnkkma-1,Cluster 19,1,103.36
ecbooodj-1,Cluster 11,3,149.15
ecbfpmpl-1,Cluster 11,1,161.16
ecbgaggp-1,Cluster 1,0,101.42
apkamnci-1,Cluster 11,3,198.37
apkajopj-1,Cluster 11,2,143.06
efbohoig-1,Cluster 2,0,101.47
efbonkln-1,Cluster 1,0,87.38
efbojmbn-1,Cluster 3,0,40.46
ecbnljol-1,Cluster 7,0,8.08
apjfahhm-1,Cluster 2,0,264.53
ecckbnlg-1,Cluster 2,0,84.35
ecchamgj-1,Cluster 3,0,43.49
eccekoah-1,Cluster 11,2,154.30
eccdadeb-1,Cluster 2,0,65.39
ncpoldhd-1,Cluster 11,0,118.90
eccleeda-1,Cluster 2,0,84.53
efcennjj-1,Cluster 7,0,44.61
efdgkegf-1,Cluster 2,0,42.85
efbhbgpe-1,Cluster 2,0,84.08
efdiaenl-1,Cluster 6,0,105.08
efbfklhk-1,Cluster 6,0,31.93
efdejafm-1,Cluster 2,0,83.86
efbhackn-1,Cluster 1,0,76.13
efdigfch-1,Cluster 2,0,95.73
efbhnibp-1,Cluster 2,0,100.02
efbjcjjc-1,Cluster 2,0,93.34
obklkgka-1,Cluster 1,0,12.78
efbjgihp-1,Cluster 2,0,87.06
ncpjppoe-1,Cluster 2,0,38.74
efdbpdeo-1,Cluster 1,0,154.03
efddccgi-1,Cluster 18,0,70.99
efdhbccb-1,Cluster 2,0,46.19
dnmgbmaj-1,Cluster 2,0,78.62
efdcgjbh-1,Cluster 3,0,30.44
efdlebjh-1,Cluster 2,0,97.00
efbaohjf-1,Cluster 7,0,69.63
efdcjjlj-1,Cluster 2,0,71.62
efdfapcc-1,Cluster 3,1,134.29
efdcpmdp-1,Cluster 2,0,53.65
efdkagam-1,Cluster 2,0,59.83
bbbikcfa-1,Cluster 8,7,138.22
baiblcmh-1,Cluster 8,4,129.69
dogfphje-1,Cluster 17,0,96.82
ncjmiapa-1,Cluster 9,2,182.88
obgpgeab-1,Cluster 1,0,210.97
doeibmlc-1,Cluster 26,0,44.07
dodflcjf-1,Cluster 26,0,94.11
doeiknph-1,Cluster 26,0,53.60
badhgemf-1,Cluster 4,0,179.54
badkfben-1,Cluster 9,0,193.81
dojaaffp-1,Cluster 9,3,131.13
badjhdhn-1,Cluster 9,0,192.46
dojfmbli-1,Cluster 9,0,78.48
dojhiemb-1,Cluster 3,0,37.52
ncidbila-1,Cluster 15,0,42.58
badkccpp-1,Cluster 9,10,237.25
doekecmk-1,Cluster 15,0,145.95
dogdkadc-1,Cluster 3,0,20.55
dofjkmif-1,Cluster 1,0,125.08
dofkennc-1,Cluster 9,2,214.22
dojaclnk-1,Cluster 9,10,215.62
bachndmp-1,Cluster 15,0,110.05
bacialme-1,Cluster 9,0,149.33
dojhffma-1,Cluster 16,0,119.80
dojgjmpd-1,Cluster 9,0,78.21
doeklnel-1,Cluster 21,0,25.74
doemhjkf-1,Cluster 15,0,28.67
doekjlmc-1,Cluster 21,0,38.61
doeaadon-1,Cluster 21,0,89.68
dogdhmob-1,Cluster 3,0,52.70
doelgeji-1,Cluster 21,0,90.36
dogcjnhf-1,Cluster 3,0,54.50
dogchcmp-1,Cluster 32,0,130.46
dogbjogp-1,Cluster 1,0,122.06
doejinjj-1,Cluster 15,0,92.34
dofjmgpg-1,Cluster 9,4,49.58
doenmpgb-1,Cluster 26,0,82.14
doemadll-1,Cluster 15,0,32.96
ncikhdip-1,Cluster 9,0,72.11
dodbgban-1,Cluster 7,0,61.64
doemicfm-1,Cluster 15,0,13.77
dodafjpg-1,Cluster 32,0,148.65
doboaaic-1,Cluster 9,8,233.50
dojhgagb-1,Cluster 9,2,117.54
bachdmbg-1,Cluster 9,2,221.49
dojdapgk-1,Cluster 9,12,214.22
bacjdcnc-1,Cluster 9,7,228.76
docmooea-1,Cluster 1,0,73.42
doelmokh-1,Cluster 15,0,130.00
dogdeekd-1,Cluster 3,0,25.69
doeejimo-1,Cluster 26,0,94.20
doegngci-1,Cluster 21,2,46.01
dodpobfc-1,Cluster 15,0,65.16
doebiiec-1,Cluster 21,0,32.51
doecgddc-1,Cluster 21,0,49.54
bacooofm-1,Cluster 4,0,165.59
dogdaali-1,Cluster 9,1,196.47
baclfhef-1,Cluster 20,0,153.53
docbhcak-1,Cluster 9,6,153.80
docadkjm-1,Cluster 6,0,37.34
dojhcjja-1,Cluster 9,1,120.97
bacmhpba-1,Cluster 9,8,207.67
docnenkf-1,Cluster 3,0,75.64
docnifik-1,Cluster 9,2,161.79
bacfloof-1,Cluster 9,3,195.03
bahljmgd-1,Cluster 21,0,46.24
dokajiid-1,Cluster 9,7,206.00
dogkdpef-1,Cluster 3,0,41.50
dogfnlhb-1,Cluster 1,0,87.74
dogjkncg-1,Cluster 18,0,16.71
dokcncfl-1,Cluster 9,1,111.90
dokdmgek-1,Cluster 9,4,186.27
dokcngll-1,Cluster 6,2,82.09
dokdbcgm-1,Cluster 3,0,64.21
badhfkbp-1,Cluster 21,0,35.49
dogjepao-1,Cluster 18,0,40.55
dokeeapi-1,Cluster 1,0,89.45
dogjbghl-1,Cluster 3,0,48.59
dogimkjc-1,Cluster 1,0,50.98
dokdnnem-1,Cluster 9,2,199.77
badjppik-1,Cluster 9,2,209.30
dodehigj-1,Cluster 26,0,58.66
dokcdadl-1,Cluster 9,6,118.44
dokcfhpm-1,Cluster 6,0,52.25
dokccmkc-1,Cluster 9,3,173.35
dokbnhnn-1,Cluster 9,5,130.77
dodgmjhf-1,Cluster 15,0,25.38
dojdkogl-1,Cluster 16,1,61.73
dodhcdeh-1,Cluster 21,0,49.04
ohgiobcj-1,Cluster 26,0,48.99
dojenjlm-1,Cluster 3,0,22.40
dodhcgcj-1,Cluster 21,0,59.70
badhabji-1,Cluster 9,0,178.91
doghinof-1,Cluster 15,0,103.50
dodabgfd-1,Cluster 15,0,82.37
dokegcfc-1,Cluster 18,0,9.39
doghinlp-1,Cluster 35,0,109.73
dogllfgb-1,Cluster 9,2,191.28
dogojeaa-1,Cluster 9,0,94.29
dogolfim-1,Cluster 3,0,109.46
dogheihe-1,Cluster 15,0,74.28
dokbdnel-1,Cluster 1,0,99.57
dodhhcnk-1,Cluster 15,0,73.29
dokbfcei-1,Cluster 1,0,95.51
dodjiclp-1,Cluster 15,0,19.55
bahlgfnp-1,Cluster 9,2,195.39
bahlgbda-1,Cluster 20,0,159.72
obhclocj-1,Cluster 3,0,29.08
dofgemhp-1,Cluster 9,4,200.04
bahkkcjk-1,Cluster 9,0,171.55
dodjkaea-1,Cluster 21,0,61.32
nciknljd-1,Cluster 9,0,79.97
ncikibgo-1,Cluster 32,0,22.35
dodjlonn-1,Cluster 21,0,109.64
dogeahgo-1,Cluster 7,0,45.16
dojhlnja-1,Cluster 7,0,26.73
dogdocin-1,Cluster 7,0,48.14
dogbikeg-1,Cluster 1,0,82.23
bahkpkim-1,Cluster 21,0,76.77
dogbjamm-1,Cluster 1,0,142.11
dogbjgel-1,Cluster 1,0,118.99
dogdmkml-1,Cluster 6,0,23.03
dodegffn-1,Cluster 26,0,78.57
doddbfgp-1,Cluster 15,0,33.46
doehgoga-1,Cluster 15,0,31.43
doehepnk-1,Cluster 15,0,30.80
dojfmghd-1,Cluster 3,0,81.96
bacbibak-1,Cluster 8,5,127.52
badkldpk-1,Cluster 9,15,212.82
badecbjo-1,Cluster 8,16,160.89
ebjeegmi-1,Cluster 8,12,190.92
ebjeckac-1,Cluster 8,6,138.27
ebjgppfg-1,Cluster 8,5,177.42
baccjdee-1,Cluster 8,11,154.12
ebidnbom-1,Cluster 8,4,129.78
ebjcejnb-1,Cluster 8,6,122.01
badlmcni-1,Cluster 9,7,186.31
ebjdnneh-1,Cluster 8,3,73.83
ebifhhki-1,Cluster 8,5,119.30
badgidgc-1,Cluster 8,11,148.65
baccaflo-1,Cluster 3,0,58.21
badcbifo-1,Cluster 8,7,183.47
dpgohdpi-1,Cluster 20,1,183.38
dpgognke-1,Cluster 3,0,37.48
dpeebbdh-1,Cluster 8,18,169.47
badohlcn-1,Cluster 8,7,127.88
ebjdnape-1,Cluster 8,11,162.16
ebjddjdb-1,Cluster 8,9,137.41
dojnhofp-1,Cluster 9,8,208.44
ebjcfljk-1,Cluster 8,8,184.73
dpgofapm-1,Cluster 8,16,159.72
badcnlil-1,Cluster 9,7,234.63
dpgbngco-1,Cluster 8,2,87.42
dpgnoiik-1,Cluster 8,5,98.08
dojhonhc-1,Cluster 9,16,197.29
dpgbbmgb-1,Cluster 3,0,75.55
obhbilnm-1,Cluster 1,1,200.00
dojoioph-1,Cluster 18,0,44.48
badonlhp-1,Cluster 8,6,145.40
bacfgfgl-1,Cluster 9,10,220.72
ncjpikeb-1,Cluster 9,4,131.00
bacgfkie-1,Cluster 10,12,258.97
ebienlcc-1,Cluster 8,6,127.34
obhccjij-1,Cluster 7,0,48.23
ebjfdbhe-1,Cluster 8,9,200.04
dpgfmehp-1,Cluster 8,7,134.11
dpgopmbd-1,Cluster 3,0,184.69
ebjednaa-1,Cluster 8,6,137.55
baddkgpi-1,Cluster 9,13,225.42
dojikbfm-1,Cluster 8,8,141.34
dojindja-1,Cluster 8,3,85.53
dpfoolal-1,Cluster 8,2,84.85
bacppeeo-1,Cluster 20,0,225.60
dpghhbbc-1,Cluster 8,12,153.53
ebjdabbn-1,Cluster 3,1,50.39
badoikda-1,Cluster 8,9,145.76
dpgobfid-1,Cluster 1,0,121.88
dojjaidi-1,Cluster 8,10,135.29
dojjpacm-1,Cluster 8,1,44.34
badokdhb-1,Cluster 8,10,160.49
docmppnb-1,Cluster 9,11,259.24
badpcoao-1,Cluster 8,5,137.14
dpfpolkl-1,Cluster 8,2,98.76
bacpdifh-1,Cluster 9,6,167.39
dpglfamp-1,Cluster 8,1,120.30
ncoemdca-1,Cluster 27,4,66.52
dpggkoed-1,Cluster 8,2,106.30
dojmbnoe-1,Cluster 8,7,131.90
dpghmoem-1,Cluster 8,3,127.88
ncjocmbo-1,Cluster 9,6,83.31
badficdd-1,Cluster 8,16,185.64
bahgpddp-1,Cluster 9,8,186.00
ncjochfg-1,Cluster 9,5,81.28
dobknmhp-1,Cluster 3,0,79.84
dphaldoe-1,Cluster 6,0,76.22
dpennbol-1,Cluster 8,6,120.57
dphalfmm-1,Cluster 8,2,66.61
baiamffn-1,Cluster 20,4,261.82
dphbkdea-1,Cluster 8,4,134.48
ebidkfol-1,Cluster 8,3,125.17
ncjlnoff-1,Cluster 8,1,73.15
ncjjijdn-1,Cluster 1,0,25.33
dobffmdj-1,Cluster 1,0,124.04
dobhaifk-1,Cluster 9,6,210.02
badmibbl-1,Cluster 8,15,141.84
ebidbdkf-1,Cluster 8,7,141.84
ebicffgi-1,Cluster 8,13,134.43
ncoeocjn-1,Cluster 8,0,21.72
ncjkkjom-1,Cluster 8,2,96.41
bahpmjba-1,Cluster 8,3,123.46
badkkicg-1,Cluster 9,8,208.58
badfeebe-1,Cluster 8,11,171.37
badkhmlm-1,Cluster 9,6,196.84
dobjakfh-1,Cluster 1,0,55.36
badklalb-1,Cluster 9,11,190.06
dobgeaid-1,Cluster 7,0,74.37
badlnpjg-1,Cluster 8,5,174.75
bahpnbip-1,Cluster 7,3,49.27
ncjnoepn-1,Cluster 3,1,27.23
dobdpdka-1,Cluster 9,6,231.56
bahohfoi-1,Cluster 8,2,112.30
nckafmoh-1,Cluster 1,0,37.48
bahofldf-1,Cluster 20,4,340.52
bahoamcb-1,Cluster 8,13,180.04
doipjifm-1,Cluster 9,4,143.73
dobgecnb-1,Cluster 9,14,252.92
dobedkcd-1,Cluster 32,0,113.61
dojpanlm-1,Cluster 20,2,186.09
dobeofdd-1,Cluster 20,0,149.33
dphbehod-1,Cluster 8,2,169.56
dobmihoe-1,Cluster 1,0,33.73
bahgpcmp-1,Cluster 9,3,214.94
dpeeloin-1,Cluster 8,2,104.99
bahpepif-1,Cluster 8,5,128.70
bahgphol-1,Cluster 9,7,186.63
bahmofgp-1,Cluster 8,10,162.47
bahhalnk-1,Cluster 8,8,189.93
dojnnilf-1,Cluster 9,0,172.27
bahnmcpc-1,Cluster 8,19,170.24
dobdgkdf-1,Cluster 8,9,180.31
ncjjngae-1,Cluster 9,2,214.40
dobekecc-1,Cluster 8,10,159.63
dobkolej-1,Cluster 1,0,7.63
badlnpoo-1,Cluster 8,8,159.76
doipodob-1,Cluster 9,3,237.88
badmckjk-1,Cluster 18,0,122.60
ebidckca-1,Cluster 8,5,94.51
ebjccjla-1,Cluster 8,8,155.56
badlmnfl-1,Cluster 8,9,188.93
dojojjkc-1,Cluster 1,0,110.54
ebieibbg-1,Cluster 20,0,202.21
ebjeakkk-1,Cluster 8,5,84.35
bakfjikh-1,Cluster 9,3,197.51
ncihcepc-1,Cluster 3,0,18.69
bakegima-1,Cluster 9,7,209.89
doiemmpo-1,Cluster 1,0,45.02
doglfkkn-1,Cluster 18,0,20.73
doepfhlj-1,Cluster 7,0,72.02
dofdnecg-1,Cluster 21,0,56.76
obgohbbn-1,Cluster 21,0,162.74
obgopcfg-1,Cluster 21,0,36.17
dohpblpo-1,Cluster 9,0,111.45
dohjodhm-1,Cluster 9,4,145.00
dohacege-1,Cluster 1,0,47.41
doiedpnd-1,Cluster 9,2,186.41
dohpnjbb-1,Cluster 9,4,199.77
doieccjd-1,Cluster 1,1,97.04
doiaeijo-1,Cluster 9,0,169.16
bajpopgi-1,Cluster 9,0,192.32
dogpkehc-1,Cluster 3,0,65.34
dohlpdnk-1,Cluster 3,0,90.00
bahheaol-1,Cluster 9,4,206.77
dohacakh-1,Cluster 9,0,191.33
dogfehho-1,Unassigned,0,7.13
dofahimd-1,Cluster 1,0,123.59
bakbblai-1,Cluster 20,9,173.45
dofajdbe-1,Cluster 18,0,70.81
dohnohgi-1,Cluster 9,2,147.66
dofdgbnb-1,Cluster 6,0,49.18
dohmcehp-1,Cluster 7,3,105.03
bakcklbb-1,Cluster 9,0,215.40
dohmghlh-1,Cluster 3,0,26.06
obhaamlg-1,Cluster 6,0,25.78
dofbcpmb-1,Cluster 3,0,69.31
dohmnkjp-1,Cluster 9,1,91.35
dogklcod-1,Cluster 1,0,54.23
bakdckle-1,Cluster 7,0,38.52
doiajiok-1,Cluster 9,1,168.84
bahjbpjg-1,Cluster 9,5,160.03
bakbmfac-1,Cluster 6,2,80.65
nciibifd-1,Cluster 12,0,103.05
bakbmbjg-1,Cluster 9,6,175.79
dogolfmi-1,Cluster 9,0,154.43
dogomlfg-1,Cluster 1,0,94.65
ncijilkc-1,Cluster 9,0,87.96
dojadmhc-1,Cluster 9,13,254.27
dokbjegd-1,Cluster 9,1,194.98
dojaedpj-1,Cluster 32,0,121.97
bahhocdl-1,Cluster 3,0,96.54
bahkdpmg-1,Cluster 9,6,244.02
dohmgocj-1,Cluster 3,0,19.87
dohlhajl-1,Cluster 3,0,35.76
nciiogap-1,Cluster 9,0,114.83
ncihccld-1,Cluster 35,0,14.81
dogileee-1,Cluster 21,0,57.75
doghkhdc-1,Cluster 21,0,121.02
